Period,Austria,Belgium,Bulgaria,Cyprus,Czech Republic,EU (changing composition),Germany,Denmark,Estonia,Spain,Finland,France,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Sweden,Slovenia,Slovakia
1997Dec,66.31,68.59,58.77,58.53,,67.93,77.0,60.1,51.99,59.33,72.13,72.86,71.68,,,62.9,73.4,63.21,65.49,50.55,55.69,73.88,60.0,69.89,,75.86,,62.31
1997Nov,65.84,68.26,59.06,58.54,,68.01,76.9,60.0,50.39,59.42,72.98,72.68,71.99,,,62.7,73.8,62.82,65.69,50.93,55.82,73.37,58.7,70.22,,76.64,,62.03
1997Oct,66.24,68.12,58.25,57.81,,68.18,76.7,59.5,49.04,59.68,72.06,72.67,73.02,,,62.5,74.1,61.07,65.62,49.05,56.06,73.22,58.0,70.47,,76.66,,61.71
1997Sep,66.31,67.73,57.02,57.75,,68.27,76.4,58.9,47.60,59.68,72.13,72.70,74.53,,,62.6,74.5,60.20,65.49,47.41,56.43,73.22,57.1,71.14,,76.25,,61.45
1997Aug,66.31,67.33,52.96,57.75,,68.36,75.8,59.1,46.54,59.50,71.92,72.80,74.84,,,62.7,75.1,59.81,65.37,47.15,56.43,73.29,56.3,72.31,,76.75,,61.38
1997Jul,65.51,67.07,49.94,57.75,,68.39,75.7,59.0,47.17,59.42,72.20,72.59,75.32,,,62.5,75.3,60.34,64.85,47.49,56.43,73.07,55.8,73.06,,76.07,,61.34
1997Jun,65.58,66.74,44.53,57.81,,68.90,75.6,58.8,47.76,61.00,72.06,72.39,77.77,,,62.4,75.7,61.52,64.98,47.85,56.49,73.22,56.3,74.23,,76.22,,61.53
1997May,65.51,66.61,38.60,57.75,,69.35,75.7,58.8,47.94,63.02,71.85,72.69,77.46,,,61.8,76.0,62.66,64.73,48.69,56.31,72.93,56.6,74.81,,75.62,,61.58
1997Apr,65.84,66.47,39.54,57.75,,69.83,75.7,58.6,48.19,65.14,71.92,72.81,77.38,,,61.9,76.6,63.74,65.05,48.59,56.19,73.07,56.6,75.56,,75.74,,61.48
1997Mar,65.78,66.28,50.73,57.00,,70.49,75.6,58.0,47.49,67.87,71.71,72.96,76.98,,,61.9,77.1,63.91,64.47,48.25,56.48,73.00,56.5,77.48,,75.53,,61.14
1997Feb,65.64,66.21,56.68,56.05,,71.57,75.6,58.2,46.82,72.80,71.85,73.17,78.09,,,62.1,77.5,64.45,64.28,47.66,56.59,72.56,56.4,79.24,,75.63,,61.03
1997Jan,65.91,66.28,13.88,56.09,,72.95,75.6,58.0,46.26,78.52,71.35,72.94,82.61,,,61.9,77.8,64.77,64.66,47.16,56.59,72.93,55.9,81.58,,75.52,,61.02
1996Dec,65.91,66.08,8.52,55.97,,74.08,75.6,58.1,46.14,85.03,70.01,72.50,83.40,,,62.0,77.8,61.93,64.47,47.12,57.11,72.78,55.0,84.25,,75.33,,59.85
1996Nov,65.71,66.21,,55.97,,74.58,75.7,58.1,45.97,87.85,70.29,72.43,82.45,,,62.0,77.8,60.51,64.53,46.38,57.13,72.71,53.3,84.75,,75.32,,59.61
1996Oct,66.37,66.28,,55.88,,74.59,75.7,57.6,45.76,88.38,70.93,72.36,82.13,,,61.9,77.7,58.78,64.40,46.17,57.51,72.42,52.7,84.66,,75.93,,59.23
1996Sep,66.31,66.14,,55.82,,74.51,75.7,57.5,45.17,88.02,70.72,72.42,82.05,,,61.9,77.5,58.71,64.15,45.94,57.80,72.71,51.3,85.42,,75.74,,58.79
1996Aug,66.17,65.88,,55.82,,74.46,75.7,57.3,45.38,88.29,70.93,72.32,81.66,,,61.9,77.4,59.24,64.15,45.82,57.92,72.49,50.0,85.42,,75.56,,58.38
1996Jul,66.57,66.01,,55.81,,74.54,75.7,56.1,46.25,88.90,71.00,72.22,80.94,,,61.9,77.3,60.41,64.15,46.77,58.36,72.93,49.3,85.67,,75.54,,58.43
1996Jun,66.04,66.08,,55.90,,74.48,75.7,56.2,47.74,89.70,70.86,71.98,80.78,,,61.9,77.0,61.23,63.89,48.64,58.71,72.86,49.0,84.75,,75.28,,58.74
1996May,66.31,66.01,,56.06,,74.38,75.9,56.1,49.41,90.14,70.51,71.82,80.78,,,61.8,76.4,62.42,64.02,49.92,58.64,73.37,49.0,83.66,,75.33,,59.02
1996Apr,66.17,65.95,,56.06,,74.08,76.2,55.7,49.88,89.96,70.93,71.61,79.68,,,61.7,75.5,63.14,63.96,50.45,58.46,73.37,48.9,83.33,,74.60,,59.16
1996Mar,66.04,65.88,,56.04,,73.68,76.4,56.0,50.04,89.43,71.35,71.51,78.41,,,61.6,74.4,63.72,63.96,50.67,58.04,73.88,48.7,81.99,,72.45,,59.18
1996Feb,66.44,65.88,,55.85,,72.43,76.4,55.9,50.20,87.58,70.72,71.46,70.01,,,61.1,72.8,63.24,63.76,50.02,58.14,73.59,48.5,79.74,,72.22,,59.35
1996Jan,66.04,65.81,,55.69,,70.95,76.2,55.6,50.00,82.92,71.28,71.24,68.03,,,60.5,70.8,62.95,63.64,49.03,57.96,73.00,48.3,78.24,,72.08,,59.55
