Period,Austria,Belgium,Bulgaria,Cyprus,Czech Republic,EU (changing composition),Germany,Denmark,Estonia,Spain,Finland,France,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Sweden,Slovenia,Slovakia
2022Oct,112.94,117.10,144.95,112.36,141.1,120.44,118.0,112.1,147.85,117.29,105.20,109.04,106.33,123.35,145.90,86.6,112.7,142.74,117.92,145.34,124.53,113.77,143.1,113.75,140.80,120.07,106.59,132.93
2022Sep,112.11,114.80,141.93,109.44,127.1,117.61,115.2,113.1,145.91,113.48,102.49,107.90,104.61,120.24,141.01,85.9,109.0,133.63,115.07,142.40,120.70,112.12,140.5,109.03,134.34,118.43,102.36,127.38
2022Aug,108.93,114.10,138.74,109.75,126.6,116.12,113.0,111.2,137.36,113.11,99.53,107.41,105.31,120.97,140.57,85.7,107.7,131.17,115.58,139.74,119.60,111.21,138.7,107.61,126.97,118.08,100.93,125.35
2022Jul,107.41,114.72,136.21,110.56,126.7,113.57,110.5,109.8,130.17,112.51,100.36,106.16,103.33,117.95,135.34,85.0,106.2,127.50,114.90,134.12,119.78,111.64,129.5,106.93,122.44,116.26,99.88,123.09
2022Jun,104.82,112.08,132.69,107.43,124.7,111.80,109.9,108.1,127.99,111.38,98.01,105.31,103.19,117.44,128.50,83.4,104.6,127.01,113.40,132.87,119.03,108.25,126.0,105.66,120.95,113.08,98.87,120.76
2022May,104.26,109.28,128.82,107.13,120.5,110.78,109.3,106.5,127.66,110.39,98.06,104.73,103.24,113.78,124.98,81.9,103.6,123.43,113.70,125.63,119.06,107.14,125.3,106.92,119.17,113.51,98.96,120.02
2022Apr,105.00,109.90,124.37,106.13,118.8,109.26,106.7,106.7,123.41,109.87,95.55,103.95,101.27,114.14,123.63,82.2,102.6,122.03,113.74,123.76,117.59,105.01,123.1,103.84,118.08,111.59,96.85,116.11
2022Mar,104.90,109.84,122.74,104.88,115.5,108.58,107.6,105.6,122.78,107.99,95.77,102.95,101.35,112.04,122.23,82.0,101.8,118.51,113.09,123.13,114.68,106.88,120.8,104.37,116.37,111.40,97.43,115.35
2022Feb,103.84,108.76,119.75,103.50,116.9,107.79,107.2,104.7,122.27,107.25,94.66,102.24,100.73,111.14,122.22,81.5,100.9,117.45,111.54,118.19,113.56,107.20,119.5,103.10,115.07,110.15,96.97,115.39
2022Jan,105.46,109.79,117.64,101.85,116.7,107.66,106.9,104.5,119.21,105.71,94.74,101.84,100.03,109.79,122.52,82.0,101.3,114.43,110.80,117.31,112.54,106.36,120.5,103.42,114.26,110.12,97.00,114.78
2021Dec,104.89,108.18,115.35,101.51,111.1,106.56,106.2,102.8,115.87,105.16,93.66,101.70,98.79,106.72,120.03,80.5,101.1,114.03,110.57,114.23,112.06,102.98,119.0,100.54,113.72,109.59,95.50,109.66
2021Nov,103.79,106.35,114.08,102.66,109.8,106.22,106.0,102.4,117.72,104.63,93.44,101.43,99.41,106.12,119.95,81.4,100.6,112.58,110.20,112.63,110.63,102.89,118.9,102.28,113.06,108.82,94.79,111.94
2021Oct,104.33,105.52,112.22,102.55,108.8,105.83,106.6,100.8,115.87,104.60,93.38,101.03,100.19,105.76,119.08,80.5,100.1,110.01,110.28,112.12,110.96,102.91,117.8,101.17,111.01,108.59,95.18,111.28
2021Sep,103.23,105.45,110.10,102.84,107.9,105.32,105.8,103.0,117.35,104.59,91.27,101.16,98.50,104.39,115.93,81.2,99.0,108.21,109.59,110.10,110.84,102.79,117.5,101.24,109.65,108.77,95.44,108.65
2021Aug,103.27,105.93,110.10,102.12,109.1,105.51,105.4,102.9,117.48,104.56,93.31,101.78,99.07,104.10,117.14,82.5,99.2,109.44,110.25,108.27,110.43,102.42,117.5,100.90,109.22,109.49,95.64,110.51
2021Jul,103.52,106.66,109.80,102.93,110.2,105.49,106.1,103.4,115.75,104.25,93.72,101.78,98.40,103.96,116.35,81.8,98.6,108.59,109.80,106.56,110.35,102.03,116.8,100.90,108.77,110.14,95.35,109.68
2021Jun,103.04,106.02,109.36,100.99,106.4,105.10,105.9,101.0,116.50,104.51,93.74,101.73,98.82,103.91,116.20,82.1,98.9,108.84,109.63,108.18,110.31,102.09,115.8,99.82,108.44,108.65,95.67,108.57
2021May,103.63,104.88,110.02,101.96,107.8,105.04,105.3,102.0,115.81,104.35,93.65,101.79,98.65,103.29,115.97,81.2,99.0,107.28,110.57,107.88,110.25,101.02,115.7,102.24,108.06,109.64,95.79,109.66
2021Apr,103.64,105.27,109.74,102.01,109.2,105.20,106.1,102.3,114.76,103.98,93.56,101.89,97.98,104.32,115.54,81.3,99.5,106.27,110.69,109.54,109.98,101.63,115.2,101.08,107.80,109.39,96.70,108.90
2021Mar,105.33,106.08,108.90,102.49,106.6,104.93,105.6,101.9,115.02,103.63,93.58,101.92,98.14,103.48,114.87,80.6,99.6,104.29,110.97,109.56,109.21,101.98,114.5,100.73,107.59,108.49,96.33,108.31
2021Feb,99.58,104.20,109.43,102.38,107.7,104.76,105.7,103.3,115.77,103.93,93.40,101.66,98.22,103.61,115.05,79.2,99.5,105.51,109.26,107.19,108.50,102.92,114.2,100.68,107.23,108.45,95.92,109.85
2021Jan,99.21,107.27,109.57,101.88,110.3,104.78,103.8,103.3,114.32,103.71,93.61,101.85,98.60,104.19,114.50,79.7,100.4,107.27,109.26,109.57,108.78,102.52,114.4,101.24,107.11,110.44,96.39,110.21
2020Dec,106.39,106.11,108.93,98.65,106.2,104.09,102.1,103.0,114.92,103.45,93.49,101.91,98.25,100.78,112.98,78.7,100.2,105.47,108.57,108.42,109.26,101.82,113.2,98.94,106.76,109.68,95.25,109.21
2020Nov,104.58,105.69,109.07,100.80,108.4,104.23,102.2,101.4,116.55,104.05,93.49,101.75,98.21,103.19,113.17,79.7,100.2,106.55,109.22,108.81,108.59,102.86,113.1,101.33,106.38,110.03,95.74,110.36
2020Oct,104.07,105.38,108.04,100.20,104.0,103.98,102.0,102.1,115.38,103.96,93.12,101.62,98.83,103.38,113.25,79.0,99.5,106.79,107.98,109.45,108.99,103.24,113.6,100.54,106.10,109.24,98.42,110.35
2020Sep,103.85,106.03,108.25,101.73,104.6,103.75,101.5,101.6,117.24,104.09,93.27,101.60,98.76,103.94,112.34,80.4,98.8,105.69,107.77,108.52,108.75,102.02,113.5,100.53,105.84,108.60,98.20,109.26
2020Aug,103.74,105.68,108.36,101.49,105.9,104.12,101.6,102.5,117.63,103.84,93.99,102.22,98.64,104.38,113.27,81.7,99.3,106.78,108.08,109.79,108.32,103.43,113.6,99.60,105.71,109.64,98.04,109.42
2020Jul,103.56,107.13,109.07,101.62,107.2,103.98,100.9,103.1,117.69,103.85,94.22,101.99,98.41,103.83,112.88,82.0,99.3,106.65,107.48,109.59,108.62,102.60,113.4,99.84,105.50,109.66,97.56,109.71
2020Jun,103.83,105.94,109.27,102.08,107.0,104.33,103.9,101.5,115.42,103.69,94.08,102.11,97.81,103.61,111.76,82.2,99.8,106.02,107.01,107.52,108.54,102.43,113.3,99.89,105.15,108.06,97.63,108.72
2020May,100.50,105.32,109.34,101.69,106.0,104.20,103.5,101.0,115.63,104.02,93.48,101.86,98.55,103.39,112.08,82.5,100.8,107.49,108.04,109.95,107.80,101.68,113.1,100.03,104.91,108.73,98.34,108.82
2020Apr,103.35,105.97,107.78,101.75,106.9,103.98,103.0,102.8,115.81,104.09,91.92,102.05,97.73,102.91,111.90,83.1,101.0,106.01,107.45,109.08,107.12,99.21,112.5,97.74,104.47,107.71,96.43,109.10
2020Mar,104.07,105.21,108.04,101.21,105.8,104.21,103.5,102.4,115.10,104.16,92.56,102.20,97.99,103.14,109.53,83.9,101.2,105.94,109.13,108.67,105.75,101.86,112.5,99.78,104.02,108.14,98.22,109.62
2020Feb,103.57,103.68,107.06,100.79,107.5,103.81,103.0,102.8,115.32,104.06,92.75,102.17,97.99,102.91,110.06,84.1,100.6,105.24,108.54,106.70,105.51,101.33,111.9,99.88,103.60,105.64,97.43,109.35
2020Jan,104.17,104.79,106.28,101.67,109.3,103.84,102.7,103.0,112.69,103.47,91.16,102.22,97.66,103.75,108.49,86.0,101.4,105.21,108.19,107.89,105.17,100.55,111.6,101.98,103.52,106.13,97.66,108.94
2019Dec,103.31,104.12,105.45,100.34,104.6,102.66,101.0,101.0,112.12,103.29,91.42,102.49,97.46,101.73,107.19,83.5,100.8,104.06,109.14,104.38,104.92,100.12,110.7,99.09,103.18,106.97,96.73,108.08
2019Nov,103.55,104.38,105.94,102.46,104.3,103.26,101.9,102.2,112.85,103.58,91.68,102.32,97.53,102.43,107.47,85.3,100.6,106.09,110.37,104.93,104.73,100.75,111.0,99.77,103.14,106.84,96.83,108.93
2019Oct,103.02,103.43,105.45,102.32,102.3,102.65,101.0,100.8,112.78,103.37,91.24,102.24,97.10,102.89,107.46,85.0,100.0,106.38,109.37,106.12,104.70,101.56,111.2,100.19,102.95,105.95,99.01,108.62
2019Sep,102.52,103.19,105.47,101.92,101.8,102.98,101.4,102.7,112.65,102.85,92.10,102.26,97.20,102.84,106.42,85.3,99.3,106.56,109.29,107.53,104.71,100.83,110.7,100.18,102.92,107.49,98.64,108.25
2019Aug,103.31,103.72,104.90,101.83,101.0,102.79,101.3,101.6,112.78,102.75,91.43,102.32,97.89,102.80,106.89,87.2,99.6,105.83,109.49,106.73,104.54,100.64,110.5,99.43,102.66,106.97,99.96,108.95
2019Jul,103.10,104.08,104.88,102.86,101.1,102.48,101.7,102.5,112.07,102.02,91.26,102.15,97.10,102.75,106.39,86.3,99.2,105.13,108.60,106.20,104.80,100.27,110.7,101.14,102.55,107.23,99.80,107.51
2019Jun,103.33,103.40,103.98,103.30,101.2,102.24,101.1,101.8,113.91,102.83,91.33,102.23,96.95,101.90,106.77,87.0,99.3,103.43,109.11,106.57,105.13,99.94,109.3,101.50,102.13,105.37,99.39,107.03
2019May,102.42,102.52,104.47,102.82,102.3,102.44,101.3,101.8,112.90,102.67,91.29,102.21,101.63,102.42,106.54,85.1,99.4,105.12,108.19,106.87,104.77,99.19,108.7,101.66,101.88,105.42,99.92,107.53
2019Apr,102.74,102.93,103.79,101.12,99.4,102.20,101.3,100.3,111.95,102.79,91.16,102.13,101.92,101.01,105.76,87.1,100.2,104.47,108.65,106.86,104.89,98.79,108.6,100.79,101.53,104.66,99.68,105.66
2019Mar,103.09,103.61,103.01,100.97,101.5,102.33,101.7,103.2,111.00,102.60,91.45,101.97,102.31,102.52,106.63,88.1,100.4,103.18,108.60,106.00,104.54,100.42,107.9,101.23,101.30,104.61,100.69,106.50
2019Feb,102.74,102.68,103.17,102.37,101.8,102.01,101.2,103.2,109.91,102.07,91.13,101.90,102.61,102.17,107.48,86.4,100.3,103.90,107.02,104.69,103.84,99.79,107.5,102.19,100.99,103.68,101.14,106.14
2019Jan,102.50,104.72,102.68,102.48,101.3,102.18,101.6,104.0,109.01,101.86,90.81,101.62,102.11,101.90,106.73,88.8,100.6,102.05,106.70,105.52,103.58,99.92,106.7,103.35,100.78,103.86,100.95,107.20
2018Dec,102.43,103.36,101.84,98.97,99.7,101.05,100.4,101.1,109.52,101.96,90.31,101.44,101.77,99.99,103.37,85.8,100.4,100.38,107.71,103.34,103.59,98.15,105.1,101.69,100.70,104.72,99.35,103.84
2018Nov,102.00,103.27,102.17,99.13,98.9,101.22,101.5,101.7,109.14,102.07,90.50,101.23,102.39,101.28,103.17,87.4,100.2,100.56,108.33,101.77,103.69,97.72,105.0,101.69,100.82,104.76,99.24,107.25
2018Oct,101.76,102.47,102.03,102.46,101.7,101.17,101.5,100.5,110.27,101.91,90.33,101.16,101.49,101.40,104.24,87.8,100.0,100.17,107.75,101.76,103.25,98.35,105.2,102.00,100.74,102.48,101.17,106.46
2018Sep,101.36,102.26,102.01,101.66,99.1,101.24,101.6,101.3,110.61,101.09,91.25,100.98,101.96,101.79,103.76,88.4,99.7,100.34,107.36,102.46,103.28,97.26,104.7,101.10,100.90,103.69,100.76,106.42
2018Aug,101.13,102.18,101.93,102.04,101.3,101.63,102.2,100.1,110.86,101.10,90.61,101.01,101.92,102.84,104.16,90.2,100.1,101.16,108.07,102.55,103.07,96.98,104.5,101.52,100.95,102.75,101.05,107.05
2018Jul,101.94,104.07,101.67,103.46,102.3,101.29,102.1,100.5,109.34,100.44,91.04,100.69,102.59,103.25,104.34,90.9,99.9,102.21,108.17,103.55,102.71,97.66,104.2,101.93,101.27,103.28,101.56,106.30
2018Jun,101.28,103.27,103.45,102.86,104.4,101.14,102.2,99.6,111.36,101.10,90.74,100.52,102.34,102.12,104.28,88.4,100.0,103.26,107.69,104.51,103.01,96.67,103.9,101.81,101.37,102.38,101.87,105.87
2018May,101.13,102.79,103.65,102.01,105.5,101.42,101.9,100.3,110.14,101.26,91.13,100.70,102.70,102.36,105.11,88.3,99.7,101.78,107.55,104.37,103.76,96.79,103.9,102.50,101.27,103.97,102.21,107.29
2018Apr,100.93,102.96,104.78,99.04,104.3,101.56,102.1,99.9,108.07,101.51,90.94,100.75,102.81,102.87,105.34,89.6,100.1,102.66,108.03,104.64,103.91,96.35,104.0,102.37,101.29,103.26,101.33,105.59
2018Mar,100.91,102.86,103.85,102.20,104.8,101.22,101.5,100.0,110.19,101.42,91.13,100.71,102.61,100.78,105.17,90.1,100.1,102.92,108.30,105.26,104.22,96.93,103.4,101.54,101.78,103.10,102.24,105.38
2018Feb,100.97,101.15,104.09,104.00,106.3,101.19,101.4,101.3,110.48,101.17,90.98,100.68,102.58,102.29,106.70,88.5,100.4,104.08,105.91,105.21,104.38,97.12,104.1,99.49,101.81,102.58,101.62,106.54
2018Jan,101.58,103.40,104.60,103.78,106.6,101.98,101.6,102.3,109.13,101.09,90.58,100.93,103.14,102.42,106.76,92.2,100.7,104.26,106.64,104.97,104.73,97.47,105.6,101.86,101.87,102.79,102.19,106.72
2017Dec,101.85,102.24,104.78,102.65,103.8,101.01,100.8,101.5,109.93,100.91,89.42,100.87,102.85,100.36,104.81,89.3,100.5,102.96,106.42,104.18,104.70,97.45,105.4,101.22,101.81,103.14,101.97,105.25
2017Nov,101.50,101.62,106.27,102.12,104.6,101.49,100.9,102.5,109.58,101.31,89.55,100.97,102.94,101.94,107.28,90.5,100.3,104.25,107.10,105.83,104.59,98.15,106.9,99.96,102.07,102.91,101.98,106.72
2017Oct,102.26,99.74,108.27,100.75,106.4,101.32,100.9,102.6,109.33,101.14,89.64,100.65,102.85,102.85,108.18,92.6,100.1,105.35,106.74,106.99,103.75,98.85,107.9,100.96,102.34,101.45,102.36,106.37
2017Sep,101.78,100.97,109.31,101.09,105.2,101.83,101.5,102.8,110.93,101.12,89.70,100.83,103.24,104.33,109.09,92.2,99.6,105.52,106.39,106.70,102.99,99.10,108.3,101.88,102.31,102.98,101.83,105.34
2017Aug,101.89,101.49,109.96,99.35,103.8,101.80,101.2,101.8,111.33,101.05,89.54,100.79,102.87,104.13,110.44,95.0,99.8,105.00,106.84,109.98,102.31,98.63,109.3,101.48,102.22,103.34,102.63,106.11
2017Jul,101.31,101.88,109.53,100.19,104.6,101.85,101.6,103.7,110.77,100.58,89.65,100.91,103.46,104.08,110.74,93.8,99.9,107.19,106.05,111.73,102.32,98.61,109.2,101.80,102.00,103.76,102.46,104.99
2017Jun,101.10,101.17,109.70,98.52,104.2,101.49,101.7,101.4,110.34,101.12,89.91,100.91,103.20,103.37,109.85,93.3,99.9,106.28,106.26,110.99,101.97,98.76,108.6,102.20,101.82,101.86,102.69,103.05
2017May,101.63,100.73,110.06,99.81,105.0,101.95,101.6,101.5,110.15,101.11,90.18,100.74,103.92,103.46,110.53,94.5,99.9,106.21,106.23,110.44,101.81,98.96,108.7,102.35,101.63,101.99,102.72,105.44
2017Apr,101.35,102.61,110.09,98.80,102.0,101.42,100.6,101.4,109.23,101.29,89.53,100.65,103.28,103.64,110.05,93.2,100.3,106.88,105.08,112.17,101.54,98.08,108.0,101.01,101.35,101.60,102.35,104.29
2017Mar,101.48,101.06,109.72,100.56,101.8,101.30,101.5,102.8,109.35,101.38,89.33,100.51,103.56,103.40,109.33,93.1,100.4,105.82,106.47,110.15,102.04,99.02,107.7,101.81,101.24,101.76,102.64,104.20
2017Feb,101.53,101.44,109.16,100.74,104.5,101.23,101.0,102.8,108.20,101.30,89.48,100.55,103.77,103.65,109.63,92.5,100.1,105.66,104.72,110.62,102.04,99.31,108.1,100.79,101.11,101.21,102.22,105.50
2017Jan,101.79,101.46,108.76,102.88,105.1,101.85,101.5,102.8,104.57,101.24,89.67,100.74,103.53,103.72,108.09,95.5,100.4,105.45,104.10,110.97,101.04,98.25,108.3,101.75,100.95,101.23,102.44,105.73
2016Dec,101.07,101.45,107.91,103.05,103.3,100.91,101.0,101.4,103.85,100.80,99.76,100.67,103.51,100.53,107.24,92.6,100.2,103.83,102.15,108.50,100.07,98.92,107.4,101.51,100.86,101.52,101.77,102.82
2016Nov,100.40,100.63,108.36,102.27,102.9,100.93,101.2,100.9,104.42,101.30,99.60,100.59,103.30,102.54,108.92,93.3,100.0,103.79,102.78,106.83,100.18,99.02,107.7,101.31,99.87,101.25,101.67,103.34
2016Oct,100.25,100.13,108.47,102.28,101.9,101.17,101.0,100.9,103.70,101.50,100.00,100.62,103.55,102.84,109.43,95.3,99.9,103.68,103.25,106.52,100.52,100.37,107.6,98.83,99.82,101.67,101.74,103.62
2016Sep,99.21,100.61,107.60,98.97,100.5,100.83,101.2,100.9,105.00,101.20,100.18,100.86,104.27,102.43,108.53,95.6,99.2,103.25,103.21,104.23,99.82,98.88,107.0,99.04,99.65,101.53,101.07,102.92
2016Aug,99.58,100.75,108.06,98.58,99.9,101.21,101.0,101.8,104.13,101.03,99.86,100.92,103.62,101.45,108.65,98.1,99.5,102.74,102.79,103.99,99.95,99.49,105.8,98.75,99.36,102.25,101.29,104.33
2016Jul,99.61,100.72,107.01,97.68,100.6,100.64,100.8,100.8,102.16,100.83,100.48,100.90,103.09,101.77,107.73,97.2,99.2,102.59,103.30,105.20,99.74,99.21,104.7,98.79,98.92,102.14,101.40,102.80
2016Jun,100.64,100.49,105.59,96.69,97.3,100.55,101.2,101.3,102.80,101.12,100.22,100.85,103.92,101.77,106.63,99.4,99.4,102.55,103.06,104.07,99.97,98.93,104.2,99.17,98.76,100.45,101.57,103.47
2016May,100.45,100.26,105.06,97.26,99.4,100.88,101.0,100.4,102.93,101.41,100.14,100.79,103.35,101.61,106.67,98.2,99.4,102.18,102.29,105.49,100.11,99.13,104.3,98.95,98.15,101.19,101.19,103.28
2016Apr,101.45,100.95,104.97,98.26,98.6,101.07,100.9,100.3,102.63,101.53,100.28,100.64,103.29,101.04,106.02,99.1,100.0,102.98,102.16,102.89,99.52,101.74,104.5,98.74,97.89,100.53,100.83,103.16
2016Mar,100.73,100.71,103.73,99.44,97.0,100.29,100.4,98.9,102.80,101.21,100.39,100.48,103.19,99.46,104.59,99.7,100.0,103.16,102.03,102.72,99.13,99.64,103.9,99.05,97.63,100.84,100.51,102.34
2016Feb,100.36,99.57,103.82,100.89,98.6,100.22,99.9,100.2,101.53,101.12,100.24,100.47,103.12,100.15,105.27,97.9,99.9,101.13,100.96,101.89,99.10,99.48,103.2,98.79,97.35,100.03,100.98,102.81
2016Jan,100.84,100.54,103.05,101.35,97.7,100.62,100.3,101.0,100.90,100.76,100.30,100.44,103.30,100.33,104.21,101.3,100.1,101.51,100.42,100.16,99.18,98.52,102.3,99.94,96.91,101.07,100.35,101.93
2015Dec,99.27,99.65,102.34,99.76,97.5,99.96,99.8,100.9,101.80,100.98,99.74,100.42,102.89,98.43,102.03,99.3,100.0,99.39,100.47,100.56,99.51,99.68,101.6,98.79,96.68,100.53,100.57,98.62
2015Nov,99.23,99.55,102.59,99.29,98.0,100.18,99.7,100.2,102.04,100.96,99.39,100.28,103.00,99.58,102.55,100.1,99.8,100.99,99.57,101.06,99.33,99.31,102.4,99.37,96.51,100.09,100.80,99.89
2015Oct,99.17,99.63,101.87,99.53,99.5,100.13,99.7,98.9,101.42,100.58,99.87,100.34,103.00,100.38,102.66,98.9,100.0,100.06,100.46,100.79,99.00,100.45,102.0,99.56,95.97,99.76,100.82,100.36
2015Sep,100.25,99.44,101.07,97.51,99.6,100.00,99.9,100.2,101.05,100.07,100.40,100.31,103.05,100.20,100.34,101.5,99.5,97.92,100.40,101.25,99.48,100.23,101.2,98.92,95.60,99.84,100.38,100.04
2015Aug,99.32,99.86,100.46,99.21,100.0,99.98,99.7,99.7,100.69,100.05,99.84,100.15,102.94,100.07,100.41,100.7,99.7,99.09,100.27,100.22,99.66,99.89,100.7,99.65,95.33,100.85,100.38,99.68
2015Jul,100.50,100.01,99.92,98.48,99.4,99.77,100.3,101.2,99.40,99.74,99.94,100.05,98.03,100.16,99.65,100.9,99.5,99.57,100.21,99.33,99.49,99.92,99.7,100.03,95.13,100.99,100.08,100.25
2015Jun,100.42,99.79,99.41,99.43,99.9,99.80,100.7,101.0,99.58,99.75,100.20,100.09,97.83,100.28,98.81,102.1,99.8,99.45,99.80,97.91,100.63,99.72,98.9,100.15,95.19,100.17,99.81,99.32
2015May,100.55,100.08,99.19,98.06,101.1,100.40,100.5,101.4,99.31,99.50,100.36,99.80,98.01,100.86,100.18,101.7,100.1,99.19,100.18,99.72,100.84,99.97,98.9,101.27,105.99,100.48,98.77,100.48
2015Apr,100.83,100.81,99.12,101.21,99.7,100.18,100.4,99.7,99.80,99.37,100.41,99.81,97.86,100.54,98.73,100.5,100.4,100.04,100.05,99.52,100.29,100.30,99.1,100.22,106.03,100.13,99.51,100.26
2015Mar,101.21,100.60,97.60,99.78,101.8,100.05,100.7,99.6,98.27,99.55,100.07,99.61,97.92,99.75,97.96,96.7,100.6,100.90,99.61,100.40,100.47,100.89,98.6,100.04,105.92,99.05,99.84,99.49
2015Feb,99.20,100.16,98.33,103.20,101.1,99.76,99.9,99.0,97.91,99.73,99.97,99.64,97.96,99.83,98.16,97.2,100.3,101.68,99.38,99.55,100.63,100.55,98.6,101.37,105.86,98.89,99.65,100.55
2015Jan,100.04,100.42,98.10,104.53,102.5,99.78,98.8,98.2,98.73,99.71,99.81,99.50,97.51,99.93,98.53,100.5,100.3,101.72,99.60,99.70,100.67,99.09,98.4,100.62,105.81,99.21,99.39,101.06
2014Dec,99.85,99.32,98.04,102.21,100.6,99.12,97.3,96.1,99.14,99.73,99.76,99.53,97.61,98.53,97.68,100.0,100.4,101.73,99.09,98.93,101.03,100.01,98.3,101.16,105.79,99.53,98.02,99.24
2014Nov,99.95,99.15,98.02,103.07,99.6,99.17,97.1,96.2,97.67,100.04,99.61,99.54,97.44,99.01,99.30,100.4,100.3,103.93,99.67,100.21,100.93,100.09,98.8,101.67,105.73,99.60,98.22,100.19
2014Oct,99.93,99.11,98.60,101.22,99.8,99.25,97.8,97.0,97.32,100.24,100.25,99.56,97.80,99.49,99.57,101.0,100.2,102.48,99.52,98.69,100.84,100.24,99.4,102.06,106.04,99.26,97.87,99.76
2014Sep,99.55,99.30,98.10,102.57,101.0,99.71,97.9,96.8,96.54,101.24,100.58,99.97,98.06,99.02,99.39,102.1,99.9,104.06,97.06,99.75,100.34,100.03,99.5,101.92,106.05,99.30,97.83,99.75
2014Aug,99.70,99.59,99.15,102.31,102.0,99.83,98.0,95.9,97.90,101.23,99.99,100.34,98.04,99.33,100.70,103.1,100.0,104.66,97.93,99.07,100.64,99.57,99.6,102.70,106.34,99.85,97.71,101.11
2014Jul,100.00,99.82,100.36,102.08,98.6,99.86,98.0,96.8,98.82,101.32,100.01,100.37,97.70,99.26,101.47,102.6,100.0,104.39,98.01,101.46,100.22,101.03,100.2,102.83,106.58,100.06,98.00,100.17
2014Jun,99.26,99.73,102.55,103.20,98.8,99.75,97.5,96.3,98.66,101.50,99.72,100.70,97.39,99.07,101.80,102.2,99.7,104.05,98.16,100.09,101.51,100.59,100.8,103.46,106.90,97.75,98.62,100.40
2014May,99.17,99.62,104.31,101.84,100.8,100.03,97.1,96.8,98.92,101.84,100.82,101.05,97.95,98.98,103.15,103.2,100.2,104.91,98.19,99.21,101.72,101.01,101.4,103.81,107.38,98.97,98.77,101.30
2014Apr,99.59,99.40,105.01,104.91,98.7,100.07,96.3,96.4,98.91,102.04,100.23,101.24,98.12,98.89,101.01,101.1,100.3,104.51,98.98,100.17,101.61,100.25,101.5,103.75,108.15,98.32,98.43,99.08
2014Mar,99.75,98.66,106.30,105.07,101.4,100.38,96.8,96.8,100.16,102.88,100.27,101.50,97.90,98.78,102.81,102.7,100.7,104.94,97.68,97.52,101.55,101.72,103.9,103.91,108.51,98.23,99.12,100.11
2014Feb,99.59,98.74,107.43,104.67,99.7,100.62,96.8,95.7,101.18,103.02,100.33,101.73,98.08,99.15,102.78,101.1,100.7,105.42,97.36,99.03,101.36,101.98,104.6,104.12,108.73,98.52,98.58,101.80
2014Jan,99.09,98.58,109.39,103.51,100.0,100.68,96.6,95.7,100.62,102.97,99.98,102.08,98.60,99.09,103.41,103.3,100.5,103.99,96.92,99.67,100.74,100.34,105.7,104.25,109.03,98.59,99.27,101.64
2013Dec,98.60,98.91,110.01,103.70,97.7,99.98,95.8,96.8,100.24,103.06,99.99,102.10,98.31,98.46,101.80,100.9,100.5,103.00,96.08,98.99,101.88,101.05,105.5,104.26,108.89,98.72,98.83,98.99
2013Nov,97.99,99.11,110.50,103.98,98.9,100.26,96.4,96.9,100.47,103.15,99.82,102.17,98.49,99.48,103.83,100.4,100.3,104.52,97.66,99.26,101.81,100.77,106.9,104.54,109.07,99.79,98.67,102.13
2013Oct,98.36,99.49,112.11,104.57,97.9,100.32,95.9,98.3,99.86,103.34,100.00,102.27,98.48,99.78,103.89,101.7,100.1,106.00,96.57,99.98,101.65,101.68,107.1,104.77,109.18,98.99,99.04,101.11
2013Sep,97.50,99.44,111.85,104.20,98.5,100.35,96.2,98.8,98.63,103.34,100.02,102.73,98.71,100.28,104.68,102.9,99.7,105.20,96.50,99.34,101.62,101.74,107.6,105.29,109.08,99.52,100.10,102.48
2013Aug,97.64,99.53,112.65,103.21,99.3,100.53,96.0,97.8,99.10,103.34,99.50,102.65,99.24,100.40,106.82,102.7,99.7,105.73,96.84,98.41,101.56,102.15,107.8,105.16,109.16,100.20,99.62,102.89
2013Jul,97.42,99.47,113.20,101.39,99.7,100.71,96.5,96.6,98.43,103.37,99.21,102.60,99.06,100.05,107.54,103.2,99.7,106.15,96.14,99.18,101.84,102.26,108.5,105.20,109.32,100.20,99.86,103.59
2013Jun,97.01,99.79,113.92,103.20,98.9,100.26,95.3,97.8,99.18,103.25,99.14,102.88,99.42,99.90,107.13,102.6,99.7,106.74,96.67,100.34,101.98,101.50,109.3,105.31,109.44,99.02,99.42,103.18
2013May,98.09,99.62,115.32,102.83,98.0,100.62,95.3,97.8,99.36,103.09,98.70,102.85,99.20,99.72,108.12,103.3,99.8,106.15,96.30,99.97,101.39,102.03,109.6,105.64,109.33,99.68,99.19,103.07
2013Apr,97.71,99.81,114.69,102.52,99.9,100.80,95.1,98.9,99.23,102.87,98.60,102.97,99.40,100.18,108.94,103.5,99.4,105.86,95.95,99.53,100.69,101.84,109.9,105.26,109.50,100.14,99.19,102.34
2013Mar,97.38,99.04,115.55,105.10,97.5,100.06,95.2,97.6,99.67,102.90,98.20,102.82,99.04,99.85,106.22,101.7,99.4,105.01,94.93,99.41,100.39,103.19,109.9,105.68,109.53,98.52,99.53,103.49
2013Feb,97.33,98.63,115.44,105.12,97.7,100.21,94.4,97.8,100.04,103.09,98.05,102.74,99.28,99.81,108.23,102.2,99.1,105.17,94.35,99.11,99.40,103.17,110.3,105.88,109.53,100.62,98.98,103.94
