Period,Austria,Belgium,Bulgaria,Cyprus,Czech Republic,EU (changing composition),Germany,Denmark,Estonia,Spain,Finland,France,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Sweden,Slovenia,Slovakia
2022Oct,130.72,121.85,152.40,112.24,143.5,130.05,142.0,125.2,142.96,122.80,127.89,123.05,121.17,124.89,158.06,104.6,118.7,145.64,129.74,146.30,128.51,137.21,153.9,131.78,137.91,132.25,139.40,151.39
2022Sep,130.21,119.43,150.91,111.41,141.1,128.68,141.2,124.5,139.93,121.68,126.99,121.41,120.28,125.10,153.15,103.7,117.5,142.30,128.92,145.25,127.47,136.24,152.2,130.69,136.38,132.02,138.60,148.80
2022Aug,129.28,119.46,147.85,109.68,141.2,127.63,139.9,125.3,136.92,121.00,121.29,120.85,119.40,125.92,149.77,103.2,116.8,139.79,128.48,141.17,126.59,136.99,148.4,130.32,134.94,132.43,137.80,144.41
2022Jul,128.28,118.66,145.16,108.42,140.9,126.46,139.4,125.7,135.19,120.19,120.88,118.92,118.05,124.43,147.98,102.4,116.0,138.98,127.73,141.58,126.54,135.14,146.8,128.41,133.07,133.09,137.47,141.99
2022Jun,127.91,116.58,144.45,107.84,138.6,125.24,138.7,123.2,133.73,118.88,120.62,117.13,116.68,120.44,144.03,100.4,115.5,137.22,127.42,138.28,125.56,134.68,145.8,127.44,132.00,131.08,136.58,139.88
2022May,125.80,114.42,143.33,107.60,134.6,123.49,136.6,117.8,127.16,117.62,115.88,115.47,115.75,119.55,140.98,97.8,114.4,134.18,125.56,135.30,123.77,132.01,145.8,126.51,130.49,125.59,134.07,135.37
2022Apr,123.21,112.44,139.99,106.51,128.3,120.64,130.8,114.0,120.64,116.26,108.58,113.32,114.60,116.22,134.40,96.4,113.1,127.72,123.86,127.87,118.61,127.42,143.3,123.24,129.00,119.81,131.01,129.46
2022Mar,117.07,110.79,130.69,99.28,118.2,115.83,122.1,109.1,119.15,112.23,106.78,111.77,106.59,112.55,125.40,94.8,111.3,121.59,121.07,121.00,113.69,122.08,132.0,115.42,124.89,116.63,123.41,122.55
2022Feb,114.56,109.79,124.28,97.28,117.2,114.01,120.6,109.0,116.80,111.22,106.69,111.04,104.95,109.84,123.07,93.8,110.2,119.13,118.60,118.42,111.94,120.20,124.7,111.64,122.39,114.88,121.98,120.86
2022Jan,112.72,108.97,122.70,97.37,115.8,113.50,120.4,106.7,115.36,111.31,104.86,110.38,104.83,109.70,120.09,93.1,109.1,117.67,118.10,116.06,111.85,118.35,127.6,111.30,121.15,114.92,119.33,120.16
2021Dec,113.58,109.20,122.35,96.50,112.8,112.86,119.7,106.6,112.61,111.67,104.17,110.19,105.20,107.77,117.54,93.0,108.1,117.07,116.50,115.48,110.93,118.05,125.6,110.15,120.18,114.23,118.46,118.89
2021Nov,113.77,108.11,121.76,96.71,113.9,112.16,119.3,107.0,113.66,110.33,104.48,109.76,104.80,106.99,116.80,91.7,107.7,115.48,116.07,114.97,111.13,116.39,123.7,109.08,119.51,112.76,118.19,118.32
2021Oct,113.13,108.53,121.72,97.13,113.3,111.76,118.9,106.1,111.87,109.13,104.74,109.48,103.40,105.75,117.47,92.5,107.5,114.67,116.15,116.83,110.46,117.01,122.7,107.92,119.07,112.94,119.06,118.66
2021Sep,112.92,107.93,120.22,96.63,114.2,111.50,118.2,104.9,112.33,108.66,104.12,109.33,102.43,104.91,117.82,92.1,107.3,114.68,115.57,118.47,110.18,116.82,123.8,107.37,118.45,113.27,121.37,118.99
2021Aug,113.17,108.49,120.20,96.81,116.1,111.68,118.0,106.1,113.04,108.45,103.88,109.63,102.05,105.26,117.35,91.7,107.3,114.95,115.52,119.51,110.15,117.13,124.9,109.32,117.89,114.81,120.59,118.57
2021Jul,112.56,108.27,120.33,96.82,115.9,111.44,117.8,106.5,111.57,108.40,103.63,109.34,101.21,105.11,117.62,92.2,106.8,114.12,115.46,117.89,109.59,116.35,125.2,109.12,117.59,113.55,120.32,118.18
2021Jun,112.96,107.53,120.58,96.24,115.3,111.13,116.7,104.9,111.75,108.41,103.63,109.32,101.65,104.13,117.20,91.4,106.8,113.77,114.87,117.82,109.41,115.97,124.5,109.62,117.20,114.19,120.76,117.60
2021May,112.98,107.46,121.11,95.54,115.0,110.87,117.2,105.2,110.73,108.32,103.38,108.81,101.68,103.30,116.47,91.1,106.7,113.10,114.82,116.00,108.97,115.85,122.9,109.13,116.93,113.75,119.43,116.19
2021Apr,111.26,107.48,120.74,95.57,115.8,110.57,117.0,104.9,110.46,108.26,103.51,108.75,100.27,103.98,116.09,92.1,106.5,113.28,114.05,114.44,108.05,115.36,121.4,108.51,116.55,112.40,118.30,115.62
2021Mar,112.52,107.44,119.24,95.21,115.6,110.07,116.1,102.9,109.01,107.82,104.31,108.56,100.27,103.54,114.00,91.6,106.3,112.30,114.62,113.34,108.42,115.72,119.9,106.99,115.82,112.41,118.89,115.20
2021Feb,111.30,106.89,119.71,95.65,115.1,109.77,115.8,104.8,111.69,107.55,103.66,108.63,100.69,103.09,113.84,90.2,106.1,112.41,113.73,113.21,108.39,115.84,118.1,106.46,115.57,112.04,118.67,115.09
2021Jan,107.35,107.17,120.23,95.00,117.0,109.73,115.5,104.4,111.06,107.66,103.22,108.26,101.38,103.33,114.22,91.3,106.3,112.44,113.25,112.80,109.67,115.15,118.3,106.80,115.47,113.50,118.16,115.23
2020Dec,112.24,108.02,120.38,94.46,115.0,109.35,113.6,104.5,112.44,107.81,103.39,108.37,100.59,102.64,113.71,92.7,105.8,112.43,113.83,115.65,109.62,115.81,116.4,106.44,115.14,113.51,117.60,115.12
2020Nov,110.56,107.35,120.73,95.17,114.8,109.45,113.8,105.4,113.10,107.54,103.45,108.30,100.71,103.14,114.63,92.5,106.0,112.45,113.65,114.86,109.08,117.19,117.4,106.89,115.07,111.59,119.76,115.78
2020Oct,112.23,108.03,120.74,96.62,116.8,109.54,113.8,104.8,113.74,107.70,104.37,107.99,100.39,103.78,115.70,92.7,105.7,113.22,113.75,114.40,108.82,117.42,118.1,107.08,114.92,110.98,120.35,115.58
2020Sep,111.93,107.51,121.29,97.22,117.2,109.67,113.6,103.9,113.62,107.70,103.76,108.18,101.04,104.00,115.67,92.2,106.0,113.44,113.89,114.23,108.42,117.95,119.2,106.92,114.70,111.34,120.89,116.27
2020Aug,111.78,107.69,120.93,96.76,117.4,109.80,114.0,104.5,114.09,107.71,104.09,108.43,100.63,105.23,115.70,92.8,106.1,113.59,113.69,115.14,108.99,117.49,119.0,107.37,114.62,112.93,120.90,115.84
2020Jul,112.27,107.85,122.13,98.60,117.5,109.86,114.1,106.2,113.83,107.29,104.33,108.08,100.80,103.99,115.99,92.8,106.0,113.50,113.86,117.05,108.67,117.94,120.2,108.18,114.55,113.07,120.37,116.23
2020Jun,112.02,107.39,123.00,98.26,118.4,110.28,116.0,106.0,113.73,107.07,103.80,108.69,100.73,104.57,117.01,92.8,106.3,114.49,113.66,115.66,108.77,117.87,120.7,108.31,114.41,112.33,119.98,117.55
2020May,109.14,107.89,124.33,98.35,119.0,110.37,115.6,106.7,113.49,107.36,103.34,108.75,100.23,105.84,118.29,93.3,106.6,115.14,113.69,118.35,108.72,117.59,120.7,108.27,114.15,113.27,121.40,119.65
2020Apr,112.38,107.90,124.70,98.84,118.2,110.43,115.2,106.1,112.97,107.74,102.22,108.26,100.63,105.74,118.37,93.4,106.6,115.53,114.43,116.55,108.31,117.68,123.0,109.31,113.70,112.35,121.63,117.13
2020Mar,110.78,107.43,124.88,100.47,118.2,110.00,114.5,107.4,109.69,106.93,103.53,107.92,101.11,106.60,116.16,93.2,106.3,114.94,113.38,117.29,107.76,117.70,123.6,107.36,112.93,110.75,121.72,117.36
2020Feb,111.33,106.42,124.85,99.26,117.1,109.18,113.6,105.3,110.84,106.48,102.56,107.67,101.08,106.21,114.99,93.3,105.5,114.36,112.25,116.66,107.67,115.75,121.2,106.70,112.00,108.59,120.52,116.74
2020Jan,109.95,105.87,124.32,98.40,116.7,108.55,111.6,104.7,109.91,105.94,101.11,107.64,101.37,106.28,113.13,93.0,105.3,114.05,112.23,115.73,106.91,112.84,121.5,106.37,111.45,108.30,119.07,115.62
2019Dec,108.29,105.67,121.60,96.90,114.7,107.80,110.5,103.8,110.04,105.96,101.74,107.41,101.39,105.22,111.57,93.0,104.5,112.41,110.27,113.70,106.99,113.34,119.4,105.03,110.38,108.32,114.84,112.95
2019Nov,107.18,104.78,118.43,96.09,113.6,106.89,109.6,103.6,109.88,105.16,102.15,106.81,100.46,101.96,108.31,92.2,104.6,111.79,109.82,112.35,106.60,113.82,116.1,104.51,109.02,106.57,114.16,110.75
2019Oct,107.21,104.33,115.86,95.86,111.6,106.36,109.3,103.5,108.93,104.92,101.90,106.18,99.75,101.51,107.62,93.1,104.3,111.53,109.76,112.71,106.56,113.33,115.5,104.56,107.80,107.85,113.99,109.82
2019Sep,106.06,104.37,114.00,95.61,111.0,106.15,109.1,103.2,108.14,104.62,101.86,106.13,99.55,101.85,106.24,93.1,104.0,111.17,110.25,112.16,106.71,113.07,115.2,103.88,107.24,107.50,113.71,109.68
2019Aug,108.01,104.59,113.07,96.07,110.8,105.97,108.8,104.5,107.88,104.33,101.68,106.35,98.81,101.50,104.81,93.0,103.8,110.67,110.42,111.69,107.07,113.12,114.3,103.82,106.88,106.94,114.35,108.24
2019Jul,107.01,104.50,112.25,96.41,109.6,105.49,108.3,103.9,107.03,103.91,101.83,105.44,98.81,101.36,104.91,92.2,103.6,110.58,110.34,111.01,106.97,111.36,114.2,103.25,106.57,109.00,113.43,107.72
2019Jun,105.66,104.63,111.43,95.71,108.8,104.97,107.2,103.3,105.81,103.39,101.51,105.06,97.67,100.84,103.71,93.0,103.5,108.02,109.93,110.33,106.60,110.88,113.2,102.32,106.17,106.37,113.57,106.63
2019May,106.26,104.22,109.85,95.67,107.3,104.41,105.9,100.7,104.93,102.87,100.97,104.68,98.53,100.37,102.89,93.5,103.5,106.20,108.97,108.37,106.53,110.15,112.8,101.27,105.42,105.36,110.16,105.62
2019Apr,106.10,103.34,105.95,94.83,104.8,103.69,105.4,100.5,104.20,102.23,100.82,104.16,98.39,99.22,100.89,93.0,103.2,105.37,109.06,106.72,106.69,108.96,110.7,100.34,104.47,106.50,108.15,103.25
2019Mar,106.16,103.22,104.84,95.04,104.3,103.24,105.2,100.1,104.35,102.08,101.06,104.18,97.95,97.93,100.28,92.5,103.1,104.41,107.77,106.42,106.32,107.99,107.1,99.97,103.78,105.25,107.69,102.73
2019Feb,105.40,103.66,105.01,96.17,104.7,103.19,105.2,100.7,105.65,101.98,101.04,104.20,98.53,97.77,99.58,92.2,103.2,104.53,108.99,105.93,106.11,107.90,106.1,99.94,103.70,105.54,108.66,101.88
2019Jan,105.89,103.38,104.57,95.55,104.6,103.13,105.1,100.9,104.64,102.16,98.69,103.58,98.56,98.71,98.97,93.2,103.4,104.75,109.30,106.03,106.07,107.18,106.3,100.45,103.44,105.78,109.38,101.73
2018Dec,105.18,103.64,104.57,94.39,104.5,102.94,104.8,101.0,103.66,102.52,98.01,103.45,98.27,100.53,99.37,93.1,102.9,104.39,108.43,106.11,105.88,106.27,105.9,100.79,103.22,105.76,107.33,101.34
2018Nov,105.45,102.95,105.08,96.16,105.4,102.86,104.7,100.9,104.71,102.25,98.05,103.32,98.16,100.92,99.29,93.1,103.1,103.96,108.75,105.53,105.78,106.44,106.4,100.52,103.08,104.15,109.39,101.59
2018Oct,105.51,102.90,105.13,95.68,105.8,102.69,104.1,101.6,104.67,102.03,97.42,102.93,98.33,101.39,99.16,93.2,103.0,104.43,107.79,107.08,105.62,105.15,107.1,100.16,102.88,105.04,110.11,101.52
2018Sep,104.98,103.24,105.73,95.34,105.2,102.80,104.1,101.7,105.66,101.95,97.64,103.02,98.24,101.99,99.23,92.9,103.0,104.84,107.63,107.10,105.37,105.45,108.1,100.00,102.54,104.72,109.73,101.73
2018Aug,104.66,103.23,105.51,96.30,105.2,102.77,104.3,101.6,105.33,101.69,96.93,103.29,98.55,103.33,98.74,93.7,102.7,104.37,108.02,106.24,105.08,105.93,107.2,100.15,102.33,104.48,110.29,101.86
2018Jul,104.94,103.16,105.14,95.40,104.9,102.68,104.5,101.8,104.89,101.58,96.66,102.89,98.19,102.98,98.80,93.1,102.8,104.71,108.17,106.68,105.23,104.52,107.1,100.52,102.10,105.62,109.61,101.69
2018Jun,104.41,103.62,105.19,94.84,104.7,102.55,104.4,101.2,104.49,101.37,96.45,102.76,97.12,102.81,98.15,93.1,102.8,104.60,107.60,106.72,105.08,104.92,106.9,99.77,102.03,104.38,109.74,102.11
2018May,104.65,103.23,105.19,95.33,105.0,102.52,104.6,100.5,104.07,101.24,96.31,102.71,97.84,102.40,98.00,94.2,102.7,104.70,107.08,105.64,104.10,104.64,106.2,100.10,102.01,104.48,109.21,101.05
2018Apr,103.24,102.97,104.96,95.44,105.0,102.43,104.1,101.1,104.46,101.14,96.83,102.38,97.40,103.10,98.33,93.5,102.9,104.26,107.17,104.83,103.65,104.21,106.4,99.97,101.78,104.38,109.60,101.44
2018Mar,103.20,102.71,104.35,96.80,105.0,102.38,104.0,100.7,103.74,101.12,96.83,102.42,98.10,102.69,98.17,94.0,102.6,104.29,107.00,105.35,103.51,104.63,106.5,99.39,101.46,103.37,109.73,101.58
2018Feb,103.55,102.54,104.23,95.51,105.0,102.27,104.2,101.2,103.64,100.92,96.82,102.31,98.56,102.63,97.87,94.6,102.4,104.25,106.57,105.57,103.43,105.62,105.8,99.52,101.16,103.84,108.90,100.98
2018Jan,103.80,102.66,104.80,96.25,105.1,102.27,103.7,99.8,103.35,101.34,96.17,101.96,99.08,102.74,97.22,95.6,102.9,104.65,106.69,106.72,103.46,104.81,106.6,99.60,100.95,103.76,108.78,101.14
2017Dec,104.50,102.90,104.65,96.46,105.1,102.41,104.1,101.8,102.77,101.54,95.93,102.11,98.57,102.43,97.45,95.1,102.3,104.35,106.29,105.95,103.43,106.26,106.4,101.62,100.60,104.04,107.09,100.73
2017Nov,104.64,102.46,105.14,98.19,105.7,102.22,104.0,102.5,102.84,101.29,95.73,102.19,98.00,102.23,97.91,95.9,102.3,104.45,106.63,105.48,103.24,105.61,106.5,101.98,100.41,101.83,105.25,100.75
2017Oct,103.88,102.30,104.77,97.36,105.5,101.99,103.5,102.0,102.74,100.94,95.83,101.85,98.15,102.57,98.15,96.4,102.1,104.73,106.51,106.92,102.70,105.51,106.3,102.10,99.92,102.48,104.12,100.89
2017Sep,103.45,102.01,104.87,97.53,105.0,101.83,103.3,102.5,103.17,100.91,95.75,101.79,97.97,102.27,97.78,96.4,101.6,104.42,106.54,106.89,102.55,105.49,106.8,102.20,99.40,103.51,104.06,100.01
2017Aug,103.58,102.06,104.84,96.70,105.8,101.64,102.8,102.6,103.01,101.03,95.20,102.08,97.41,102.91,97.83,95.9,101.5,104.40,105.26,105.60,102.33,105.38,106.5,102.23,98.88,103.80,104.08,100.08
2017Jul,103.01,101.36,104.10,96.65,104.6,101.35,102.5,102.4,103.09,100.80,94.83,101.63,97.58,102.38,97.90,96.1,101.2,103.97,105.63,105.63,102.49,105.23,106.3,101.89,98.59,103.49,103.04,99.50
2017Jun,102.71,101.75,103.55,97.74,104.2,101.04,101.8,101.1,102.76,100.29,95.00,101.50,97.20,102.18,96.71,96.3,101.1,103.65,104.83,104.90,102.30,104.78,105.2,101.56,98.28,102.97,100.85,98.90
2017May,102.36,101.69,102.13,99.12,103.5,100.77,101.6,99.8,102.45,99.93,95.03,101.34,97.68,102.22,95.70,97.4,101.1,102.79,104.94,103.00,102.15,103.97,104.8,101.49,97.90,102.84,101.39,97.13
2017Apr,100.67,101.68,100.87,94.35,102.1,100.30,101.5,99.6,100.53,99.39,95.52,100.95,99.05,101.40,94.44,96.3,100.7,102.49,104.48,102.66,102.46,102.75,103.4,100.82,97.22,102.18,100.70,95.73
2017Mar,101.41,101.30,100.05,99.14,101.9,100.09,101.5,98.8,100.75,99.34,95.50,100.90,99.17,100.83,93.97,96.6,100.8,102.69,104.54,102.02,102.50,102.44,102.4,100.01,96.81,101.57,100.25,94.95
2017Feb,102.57,100.53,100.03,97.84,101.2,99.98,101.4,99.8,100.65,99.24,95.91,100.76,98.77,101.01,94.17,96.1,100.8,102.89,104.49,103.11,102.56,102.08,102.0,99.09,96.71,101.25,100.86,95.45
2017Jan,102.20,100.95,100.29,98.14,101.0,100.00,101.1,98.7,100.62,99.89,95.67,100.71,99.36,100.83,93.92,97.9,101.0,102.08,103.18,102.95,102.56,101.92,102.1,100.55,96.69,100.99,100.48,94.74
2016Dec,101.22,101.34,99.83,97.14,100.3,99.90,101.2,99.6,99.91,99.95,96.08,100.73,99.07,99.63,96.81,96.3,100.6,101.90,102.19,102.06,102.28,102.28,101.5,99.25,96.46,101.89,100.06,94.81
2016Nov,101.52,101.56,99.76,100.09,100.9,99.80,100.9,99.5,100.76,99.68,96.27,100.72,98.98,99.31,97.40,97.0,100.7,101.13,102.07,102.54,101.96,101.32,101.7,99.79,96.36,101.53,100.50,94.42
2016Oct,101.70,101.42,99.60,99.68,100.6,99.67,100.9,98.5,99.73,99.62,96.45,100.26,99.80,99.31,96.92,96.9,100.6,100.65,101.87,102.89,101.85,101.09,101.6,100.40,96.30,101.78,100.65,95.03
2016Sep,101.34,101.04,98.64,99.86,100.1,99.52,100.7,98.8,100.30,99.66,96.83,100.29,98.92,98.55,96.09,97.3,100.1,100.65,102.31,103.09,101.76,99.90,101.7,100.69,96.12,101.41,100.72,94.78
2016Aug,101.94,101.00,98.21,97.68,100.0,99.53,100.2,99.9,99.96,99.51,96.23,100.64,99.42,98.43,96.03,97.3,100.3,100.62,101.93,100.59,101.72,100.12,101.5,101.14,95.95,101.89,100.90,94.68
2016Jul,101.92,101.03,97.83,98.92,99.1,99.29,100.2,99.6,99.26,99.23,96.39,100.44,99.05,97.57,95.02,96.8,100.5,100.37,101.19,100.29,101.68,99.97,100.5,99.71,95.60,102.49,100.58,93.84
2016Jun,100.91,100.90,97.28,96.92,98.2,99.19,100.1,100.0,99.86,99.11,96.28,100.33,99.27,97.40,93.67,98.1,100.4,99.83,100.97,100.61,101.55,100.34,99.4,98.99,95.40,101.31,100.76,93.24
2016May,101.19,100.80,96.93,97.77,98.2,99.02,100.2,99.8,99.50,99.10,96.30,100.45,99.21,97.62,93.55,98.0,100.1,99.50,101.43,100.62,101.85,100.40,98.8,98.37,95.28,101.06,97.97,93.10
2016Apr,100.79,100.54,97.11,97.14,98.6,99.00,99.8,98.5,98.91,99.26,97.05,100.37,99.17,95.73,93.34,98.0,100.4,100.10,101.06,99.58,101.61,100.03,98.3,98.88,95.22,101.07,98.14,92.83
2016Mar,100.54,100.79,97.53,99.82,98.5,99.06,100.1,98.7,100.15,99.48,96.85,100.29,99.13,96.13,93.52,97.5,100.1,99.89,100.84,100.25,101.61,100.25,98.4,96.77,95.30,100.87,97.71,93.68
2016Feb,102.08,100.59,98.15,99.16,99.6,99.22,100.2,100.2,99.60,99.62,96.97,100.19,99.48,97.33,94.33,98.5,100.2,99.65,100.23,101.20,101.27,99.86,98.2,96.39,95.30,100.75,99.60,94.07
2016Jan,100.48,100.63,99.11,98.84,99.4,99.42,100.1,99.2,99.20,100.06,97.68,100.18,100.24,97.97,94.85,98.4,100.5,100.04,100.90,100.60,101.54,99.62,98.9,98.42,95.35,100.79,99.05,94.17
2015Dec,100.25,100.52,99.15,98.22,98.8,99.53,100.2,99.6,99.94,99.89,97.97,100.59,100.22,98.10,99.49,98.5,100.0,99.35,100.85,100.96,101.34,100.03,98.5,99.64,95.34,100.66,99.02,98.65
2015Nov,99.40,99.87,99.72,98.82,99.1,99.53,100.2,99.4,99.83,99.88,98.16,100.34,100.47,98.56,100.20,99.0,100.0,99.25,100.72,99.32,101.15,99.88,99.4,99.26,95.38,100.06,99.40,99.03
2015Oct,100.24,100.12,100.04,99.96,99.1,99.66,100.1,99.9,99.02,100.00,98.47,100.18,100.69,99.22,99.92,99.5,100.3,99.60,100.52,99.55,100.90,99.53,100.0,99.94,95.42,99.95,99.20,99.73
2015Sep,100.20,100.24,99.39,99.91,99.5,99.81,100.1,100.5,98.26,100.17,98.27,100.05,100.44,99.22,99.50,99.2,100.0,99.22,100.44,100.17,100.21,100.18,100.5,100.45,95.34,100.45,100.87,99.85
2015Aug,100.63,99.95,99.45,98.62,99.6,99.85,100.0,100.9,98.74,100.03,99.40,100.30,101.99,100.41,99.83,99.1,100.1,99.59,100.34,100.23,100.05,100.16,100.2,99.73,95.33,100.84,100.75,99.98
2015Jul,100.65,100.28,99.26,99.03,99.1,99.79,100.1,100.7,99.29,99.81,99.71,100.06,99.57,100.40,99.82,99.6,99.9,100.00,100.12,99.10,100.09,100.32,99.8,99.62,95.28,100.73,101.38,99.83
2015Jun,100.21,100.14,99.26,99.58,100.2,99.74,100.0,100.7,99.89,99.63,99.78,99.94,99.30,100.68,99.81,100.4,100.0,99.83,100.02,99.97,99.77,99.98,100.0,99.17,95.38,100.05,99.80,100.42
2015May,100.13,100.14,100.21,100.51,100.4,100.33,100.0,100.2,100.36,99.75,99.95,99.86,99.54,100.70,99.94,101.0,99.9,100.10,99.86,100.82,99.55,100.32,99.8,100.88,106.41,100.43,99.57,100.64
2015Apr,100.06,99.52,100.61,98.28,100.3,100.35,99.8,99.1,100.63,100.03,101.56,99.66,99.96,100.64,99.54,100.8,99.9,100.11,99.39,100.16,99.45,100.53,100.4,99.80,106.62,99.41,99.80,100.08
2015Mar,99.58,99.92,100.36,102.10,101.1,100.35,99.7,99.6,101.23,100.09,101.86,99.62,99.49,101.01,100.65,101.1,99.8,100.13,99.17,100.41,99.13,99.87,100.3,100.68,106.53,98.75,99.91,100.02
2015Feb,99.34,99.82,100.73,101.52,101.3,100.46,99.8,99.6,101.08,100.25,101.83,99.77,99.23,100.43,100.62,100.5,99.9,100.98,99.27,99.76,99.29,99.61,100.3,99.91,106.51,99.85,99.81,100.32
2015Jan,99.32,99.48,101.82,103.45,101.6,100.60,99.9,99.8,101.73,100.49,103.06,99.63,99.10,100.63,100.69,101.5,100.2,101.84,99.31,99.55,99.05,99.58,100.9,100.92,106.47,98.82,100.49,101.47
2014Dec,99.79,99.65,101.89,102.24,101.4,100.71,100.3,99.5,102.19,100.39,102.52,99.86,100.08,99.92,100.36,100.8,99.7,101.72,98.30,100.46,99.39,100.25,101.0,101.18,106.38,99.76,100.81,101.72
2014Nov,99.10,99.63,102.62,102.71,102.1,100.73,100.4,99.7,102.12,100.17,102.57,99.85,99.84,101.18,101.18,101.4,99.9,101.86,99.25,99.95,99.01,100.40,101.5,100.97,106.44,98.42,101.21,101.33
2014Oct,99.15,99.52,102.81,103.05,102.4,100.90,100.7,99.7,102.54,100.26,102.54,99.58,101.03,101.11,101.29,101.6,99.8,101.95,99.24,101.42,100.16,100.05,102.3,101.33,106.41,99.03,100.14,102.51
2014Sep,99.75,99.89,103.34,102.41,102.4,101.12,100.5,99.2,102.41,100.27,102.71,99.62,100.81,101.94,101.77,102.4,99.8,102.12,99.26,100.89,100.30,100.52,103.2,101.85,106.34,98.96,100.93,102.75
2014Aug,99.48,100.31,103.16,102.03,102.4,101.20,100.6,99.9,103.01,100.32,102.21,99.80,100.13,102.85,101.66,102.1,99.9,102.18,99.37,101.86,100.50,100.83,103.8,102.26,106.22,99.25,100.91,103.18
2014Jul,99.44,99.95,103.45,102.77,102.6,101.21,100.8,100.4,103.18,100.33,102.36,99.60,99.37,102.62,101.79,103.0,99.9,102.17,99.75,101.88,100.32,100.99,103.9,102.76,106.14,100.25,100.95,103.42
2014Jun,99.73,100.01,103.79,103.30,102.0,101.08,100.4,100.1,102.81,100.33,102.50,99.60,99.86,102.26,101.75,102.9,100.1,101.87,99.94,102.45,100.51,100.19,103.6,100.39,106.08,99.38,101.23,103.50
2014May,99.38,100.15,103.68,104.10,102.1,100.97,100.1,99.4,102.62,100.49,102.54,99.60,99.80,102.55,101.17,103.0,99.8,102.10,100.01,101.74,100.52,100.76,103.2,100.26,105.99,98.84,101.22,103.08
2014Apr,98.00,99.61,103.69,102.61,102.2,100.94,100.1,97.7,102.54,100.38,102.81,99.40,100.32,102.12,101.27,103.3,99.7,102.09,100.85,102.56,100.59,101.14,102.9,100.51,105.90,98.76,100.55,102.29
2014Mar,98.13,99.91,103.97,103.85,102.2,101.08,100.6,98.8,102.92,100.54,103.04,99.41,99.67,101.63,101.09,103.7,99.8,102.06,99.81,101.56,100.09,101.37,103.1,101.83,105.77,97.67,101.28,102.62
2014Feb,99.53,100.12,104.61,103.63,101.4,101.35,100.9,99.4,103.69,100.47,103.55,99.59,100.16,101.82,101.70,103.4,100.1,102.12,99.89,102.35,100.36,101.58,103.9,102.34,105.71,99.40,102.10,103.27
2014Jan,98.88,99.45,105.35,103.56,101.6,101.33,100.8,99.5,103.72,100.74,104.05,99.46,100.71,102.31,101.62,103.4,100.1,101.81,99.78,103.00,99.92,101.57,104.4,103.19,105.59,97.68,101.76,104.32
2013Dec,99.10,99.94,105.10,104.03,100.8,101.38,101.0,99.1,104.45,100.78,104.52,99.40,100.76,102.43,101.67,104.4,99.9,101.93,99.54,101.86,99.80,101.94,104.0,103.34,105.48,99.88,100.93,104.22
2013Nov,99.00,99.77,105.52,103.50,101.0,101.28,100.6,99.4,104.48,100.51,104.42,99.39,101.76,102.68,102.27,104.5,99.7,101.94,99.70,101.91,99.59,100.85,104.4,103.55,105.41,99.17,101.18,105.16
2013Oct,98.65,99.55,105.79,105.12,100.6,101.33,100.8,98.8,103.90,100.66,104.10,99.22,101.09,103.09,102.79,104.8,99.8,102.00,98.81,102.51,99.35,100.60,105.2,103.29,105.28,98.90,100.97,105.23
2013Sep,97.49,99.34,105.49,105.79,100.7,101.39,100.7,100.1,103.31,100.76,104.55,99.12,100.84,104.10,102.77,104.0,99.5,102.31,99.68,102.21,99.13,101.05,106.2,104.22,105.20,100.56,101.23,105.65
2013Aug,98.19,99.26,105.00,104.47,99.5,101.23,101.1,99.7,103.50,100.29,104.74,99.39,101.01,104.52,101.21,104.8,99.4,102.27,98.81,101.49,99.11,101.54,105.0,103.86,105.06,100.27,102.34,104.66
2013Jul,98.65,99.11,104.70,105.95,98.8,100.95,100.6,101.4,103.73,99.84,104.79,98.88,100.80,104.35,100.51,105.7,99.4,102.44,98.17,101.86,99.43,101.29,104.6,102.83,104.90,100.62,100.65,104.54
