Period,Austria,Belgium,Bulgaria,Cyprus,Czech Republic,EU (changing composition),Germany,Denmark,Estonia,Spain,Finland,France,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Sweden,Slovenia,Slovakia
2022Oct,126.08,123.58,167.06,115.96,147.6,129.31,132.3,125.2,146.95,124.03,120.64,115.94,119.87,142.14,209.76,104.0,119.6,154.83,126.13,158.86,135.71,116.93,154.9,121.56,155.57,129.65,127.90,147.97
2022Sep,123.17,121.79,163.83,115.79,143.3,127.32,130.7,123.0,146.27,123.17,119.92,114.38,118.09,137.89,198.28,103.1,117.7,151.33,122.70,156.54,135.15,115.52,152.4,119.94,152.45,128.43,125.63,145.92
2022Aug,122.64,120.98,162.06,115.11,141.6,126.02,128.6,123.3,143.47,122.85,115.22,113.68,116.41,137.00,190.67,102.7,117.1,149.98,122.64,152.93,133.36,116.08,150.4,119.53,149.72,125.12,124.28,143.11
2022Jul,121.30,119.68,162.80,114.29,141.4,124.22,125.8,123.2,138.47,121.64,114.25,111.90,115.00,134.31,181.93,101.8,115.9,148.29,122.25,149.24,132.01,114.43,147.3,118.75,148.17,124.09,123.29,140.97
2022Jun,120.74,117.83,170.11,112.63,139.7,122.16,122.8,120.0,134.94,119.99,111.19,110.73,113.44,132.58,163.82,99.7,114.0,143.65,120.97,144.00,130.36,112.95,145.0,117.51,146.70,121.18,122.41,136.52
2022May,118.20,116.45,164.51,110.39,136.5,120.20,120.9,118.6,132.19,118.09,109.67,109.79,111.62,128.93,158.56,97.1,112.0,139.86,119.09,140.06,129.56,111.27,142.6,115.45,144.43,118.03,120.65,135.46
2022Apr,117.48,115.56,155.29,109.41,131.4,117.92,118.4,116.6,129.94,115.51,107.39,108.18,107.91,125.77,151.76,96.5,110.7,135.23,118.26,135.00,128.58,110.05,139.6,113.27,141.36,115.68,118.88,130.44
2022Mar,116.32,112.16,150.87,106.92,126.0,115.10,115.2,113.7,126.43,110.69,105.91,107.29,105.89,120.88,148.99,95.5,108.6,128.70,117.64,131.80,127.16,109.35,134.6,110.34,136.40,114.66,115.53,127.53
2022Feb,115.32,111.22,147.55,104.58,124.8,113.68,113.9,114.7,125.01,110.12,105.09,106.39,104.32,119.15,146.49,94.7,107.1,124.38,115.96,129.62,125.46,108.42,132.9,107.97,132.35,113.59,115.31,125.12
2022Jan,112.51,110.43,144.64,103.55,122.7,112.39,112.6,111.3,121.10,108.46,103.62,106.01,102.95,117.53,140.86,93.3,106.4,122.44,115.02,126.27,123.92,107.25,133.3,106.29,129.01,111.52,113.33,123.21
2021Dec,112.06,109.38,141.26,101.44,117.9,111.09,112.1,107.8,118.28,107.08,103.17,105.25,102.51,115.29,137.05,94.2,105.3,119.76,114.18,123.81,119.83,106.00,130.2,104.20,127.29,111.49,111.32,121.32
2021Nov,110.73,107.99,137.41,102.15,115.4,109.91,111.2,108.5,117.03,104.87,103.23,104.75,101.41,113.64,135.03,93.3,104.5,116.76,113.30,120.07,118.23,105.53,128.2,102.58,125.82,110.65,107.70,117.78
2021Oct,110.19,107.54,131.65,101.56,114.3,108.87,110.6,107.5,114.95,104.27,103.04,104.24,100.40,110.89,130.98,92.9,103.2,114.37,112.14,117.25,117.25,105.03,126.4,103.02,122.95,110.11,107.57,116.05
2021Sep,108.72,106.65,128.44,101.50,114.0,108.23,110.4,107.2,114.91,103.42,103.15,104.05,99.66,109.31,127.89,91.9,103.0,112.73,111.58,115.70,116.97,104.94,124.7,102.26,121.15,109.68,107.60,114.82
2021Aug,108.73,107.23,126.79,101.37,113.7,108.09,110.0,107.1,114.62,103.34,103.09,104.19,98.23,108.36,127.30,93.0,103.3,112.35,111.66,114.41,117.01,105.02,124.1,102.69,120.17,109.47,106.74,114.95
2021Jul,109.07,107.17,126.39,100.42,112.8,107.78,109.5,107.8,113.16,103.13,103.25,103.99,98.56,107.11,125.95,92.9,103.0,111.66,111.58,115.94,116.79,104.83,123.6,102.29,119.57,109.28,106.43,114.20
2021Jun,108.55,106.49,125.63,100.80,112.8,107.50,109.2,106.8,113.85,103.01,103.04,103.84,97.85,106.17,126.09,92.6,102.9,110.79,111.57,115.42,116.92,105.01,123.1,102.04,119.13,108.68,105.23,112.80
2021May,108.74,106.11,125.85,100.48,113.3,107.40,109.2,106.9,113.56,102.94,103.00,104.10,98.43,105.36,125.61,92.4,102.7,110.67,111.09,115.26,116.66,104.49,122.6,102.04,118.64,107.57,105.06,114.01
2021Apr,108.55,106.57,125.42,99.95,113.1,107.21,108.8,105.9,113.88,103.00,102.74,103.99,98.11,105.74,125.64,92.0,102.7,109.72,111.28,114.08,116.10,103.90,122.3,101.65,118.22,107.35,104.97,112.05
2021Mar,108.54,106.47,124.84,100.56,112.6,107.01,108.6,104.9,113.87,102.57,102.52,103.85,98.41,105.42,124.83,91.2,102.5,110.44,111.76,113.97,116.05,104.53,121.7,101.75,117.81,107.34,104.92,111.90
2021Feb,108.95,105.84,124.79,100.53,112.0,106.68,108.3,107.0,113.74,102.53,101.90,103.58,98.57,104.78,124.61,90.9,101.9,109.80,111.18,113.09,115.50,104.29,120.8,101.62,117.32,107.14,104.75,112.72
2021Jan,106.46,106.28,123.38,100.15,112.1,106.47,107.5,105.4,113.27,102.47,102.12,103.48,98.96,105.61,123.37,90.2,102.6,110.21,111.22,114.16,115.65,103.67,120.0,101.96,116.79,106.85,104.52,112.89
2020Dec,108.83,107.05,122.59,99.14,110.6,106.15,105.7,105.7,113.90,102.72,101.89,103.44,99.11,104.57,122.75,91.3,102.2,109.77,110.18,113.37,115.35,104.58,119.5,101.88,116.12,107.84,104.62,111.98
2020Nov,108.49,106.17,120.25,99.82,111.1,106.04,105.6,106.9,114.06,102.44,101.81,103.35,98.78,105.73,122.85,91.2,102.3,110.08,110.16,114.17,115.39,104.82,119.3,102.13,115.88,107.47,104.61,112.18
2020Oct,108.29,106.33,120.04,100.94,111.4,105.89,105.2,105.9,113.65,102.55,102.11,103.33,98.95,105.34,122.51,90.6,101.8,109.97,109.73,113.75,115.65,104.71,119.5,101.94,115.63,107.50,105.24,112.03
2020Sep,107.81,106.44,119.92,101.06,112.1,105.91,105.3,105.6,114.20,102.56,102.35,103.42,98.61,105.48,122.32,91.1,102.0,110.53,109.53,114.09,115.75,104.80,119.3,101.56,115.21,107.61,105.36,110.45
2020Aug,108.18,106.58,119.76,100.33,111.3,106.13,105.4,106.0,113.80,102.83,101.74,103.60,98.01,105.55,121.80,91.6,102.9,110.10,109.64,113.59,116.08,104.83,119.5,102.28,114.91,107.57,105.23,112.15
2020Jul,108.31,107.07,120.07,100.42,111.5,106.14,105.1,107.1,114.14,102.81,102.24,103.66,98.29,105.32,120.95,92.4,102.9,109.92,109.78,113.63,115.99,104.73,119.8,102.80,114.67,108.20,104.92,112.35
2020Jun,108.03,106.39,119.56,100.48,112.0,106.59,107.4,106.3,114.51,103.25,102.31,103.96,98.26,105.21,120.02,92.5,103.3,110.13,110.01,113.31,116.14,104.94,120.2,102.94,114.38,107.52,105.04,111.09
2020May,107.31,106.71,119.56,100.93,112.5,106.64,107.0,106.2,114.66,103.61,102.62,104.32,98.62,104.99,119.75,92.8,103.5,109.24,109.97,114.49,115.92,105.05,119.9,102.47,113.83,107.86,105.61,112.75
2020Apr,108.45,106.70,118.78,100.44,112.5,106.63,107.1,105.8,114.00,103.44,102.07,104.88,98.78,104.91,119.78,92.2,103.3,109.70,109.82,112.41,115.41,105.45,119.2,103.16,113.01,107.89,105.51,111.55
2020Mar,107.72,106.55,118.31,99.93,111.4,105.81,106.5,104.8,112.68,102.69,102.09,103.31,98.39,104.94,119.74,92.0,102.6,108.10,109.17,113.15,115.00,104.36,118.5,101.50,112.37,107.88,105.74,110.44
2020Feb,107.64,105.74,117.62,99.36,110.6,105.38,106.4,105.6,113.12,102.44,101.93,103.17,98.76,104.89,119.13,91.6,101.7,108.27,108.77,111.97,114.86,103.70,117.8,101.20,111.28,107.29,105.35,111.00
2020Jan,107.34,105.37,116.75,99.88,111.1,105.18,106.3,104.0,112.20,102.23,101.61,103.18,98.54,104.90,118.20,91.6,102.0,108.80,107.86,111.31,114.33,103.09,116.4,100.78,110.82,106.77,104.94,111.53
2019Dec,106.68,106.02,116.80,98.85,109.9,105.14,106.1,104.4,112.38,102.14,101.51,103.21,98.00,105.57,117.39,92.0,101.6,107.33,107.42,110.86,113.30,103.75,115.4,100.70,110.36,107.36,104.17,110.67
2019Nov,107.27,105.33,117.14,99.78,110.1,105.03,105.6,104.9,113.68,102.16,101.68,103.12,98.14,104.89,115.95,92.1,101.9,107.21,107.29,110.82,113.28,104.37,115.0,100.69,110.23,107.10,103.97,110.94
2019Oct,107.18,105.12,116.66,99.21,109.7,104.91,105.6,103.6,113.79,102.17,101.64,103.14,98.12,105.03,115.77,92.5,101.6,107.29,107.46,111.39,113.17,104.87,114.5,100.65,109.97,107.28,103.60,110.53
2019Sep,106.77,104.43,115.98,98.99,109.3,104.62,105.6,104.7,113.44,101.77,101.60,103.04,97.54,105.27,115.83,92.2,101.7,107.41,107.10,110.87,112.98,104.58,114.1,101.06,109.64,107.47,103.60,111.12
2019Aug,107.13,105.34,115.85,99.37,108.8,105.01,105.5,103.4,113.57,102.32,101.66,103.16,97.14,104.47,115.97,92.6,102.6,107.21,107.47,110.97,113.09,104.85,113.6,101.27,109.52,106.40,103.87,110.36
2019Jul,106.64,105.99,115.42,99.83,109.6,104.74,105.3,105.2,113.45,101.86,101.65,103.02,96.61,104.14,115.45,92.5,102.3,106.42,107.26,110.44,112.91,104.31,113.5,101.14,109.25,107.32,103.90,110.14
2019Jun,106.73,105.70,115.52,99.53,109.0,104.57,105.1,104.9,111.83,101.82,101.55,103.14,96.97,104.27,115.38,93.0,102.0,106.58,106.70,109.81,112.66,104.22,113.0,101.52,109.05,106.52,103.78,110.08
2019May,106.24,104.79,114.89,99.98,109.0,104.51,104.8,105.9,111.95,101.76,101.40,103.02,99.14,103.59,114.84,93.3,101.9,106.40,106.90,110.60,112.66,103.97,112.5,101.85,108.86,106.20,103.61,109.64
2019Apr,105.95,105.57,114.94,98.87,108.7,104.44,104.8,104.5,111.53,101.80,101.21,103.01,100.08,103.77,115.19,92.9,101.7,106.29,106.80,109.45,112.47,103.87,112.1,101.38,108.70,105.95,102.86,109.57
2019Mar,106.02,105.11,114.26,99.50,109.3,104.25,104.5,104.2,110.03,101.48,101.03,102.83,99.94,104.06,113.99,93.0,101.5,105.53,106.77,109.88,111.55,104.00,111.5,101.54,108.39,106.31,102.98,109.17
2019Feb,105.64,104.22,113.86,99.50,108.1,103.92,104.3,105.0,108.26,101.44,101.02,102.59,99.68,103.85,113.76,92.2,101.3,105.39,106.19,110.13,111.53,104.03,111.1,101.09,107.90,104.87,103.32,107.55
2019Jan,105.50,105.00,113.49,99.52,106.9,103.41,103.8,104.1,107.75,101.08,100.00,102.35,100.37,103.09,112.08,91.3,101.6,105.82,106.24,108.70,111.16,102.80,110.3,100.88,107.29,103.75,102.93,109.16
2018Dec,105.63,105.00,113.33,98.78,107.2,103.30,103.7,102.3,108.75,101.13,99.79,102.10,99.62,102.63,111.41,91.7,100.9,104.06,105.45,107.54,111.14,101.25,109.7,100.72,106.59,104.34,101.71,104.80
2018Nov,105.39,104.46,113.13,99.75,104.0,102.87,103.4,101.1,107.66,101.02,99.70,101.93,99.72,102.69,110.42,91.9,101.5,104.31,105.31,106.23,111.07,100.47,109.2,100.72,106.11,102.34,102.56,103.31
2018Oct,105.08,103.99,111.89,100.07,104.4,102.61,103.0,100.5,108.08,101.20,99.60,101.84,99.82,102.73,109.46,92.3,101.1,103.92,105.49,104.48,110.88,99.44,108.3,100.40,105.36,101.99,102.38,103.95
2018Sep,104.94,103.49,108.06,99.63,103.9,102.33,102.7,102.3,107.63,100.91,99.51,101.82,99.22,102.01,108.79,92.7,101.3,103.38,105.40,103.61,110.25,99.99,107.2,100.34,104.79,101.72,101.83,103.94
2018Aug,104.79,103.94,105.02,99.92,105.3,102.47,102.8,100.2,108.15,100.85,99.42,101.81,99.73,102.38,108.19,92.0,102.1,103.68,105.19,102.07,109.08,100.38,106.4,100.61,104.46,101.66,102.02,103.17
2018Jul,104.67,104.72,104.44,99.74,105.6,102.31,102.4,102.2,106.58,100.64,99.31,101.61,99.52,101.42,108.35,93.2,101.7,104.24,104.88,102.92,106.85,100.23,106.1,100.31,104.24,101.93,101.98,103.39
2018Jun,104.53,104.38,104.32,99.35,105.6,102.22,102.6,102.3,107.40,100.61,99.27,101.45,98.63,101.11,108.20,93.2,102.0,102.92,104.92,103.09,105.63,99.46,105.8,100.53,104.05,101.58,101.90,103.25
2018May,104.21,103.92,103.15,99.82,105.3,102.04,102.4,102.4,105.78,100.75,99.22,101.17,99.40,100.76,107.87,93.1,101.4,103.24,104.95,102.76,105.31,100.14,105.6,100.44,103.85,101.22,101.98,102.94
2018Apr,104.40,104.04,103.25,98.22,104.9,101.98,102.3,102.1,104.94,100.37,99.44,100.88,99.34,101.00,107.38,93.1,101.8,103.56,104.32,102.93,105.02,99.69,105.5,100.26,103.57,101.73,101.50,103.15
2018Mar,104.23,103.55,102.58,99.21,105.8,101.74,102.0,101.0,104.78,100.10,99.39,100.81,99.50,101.03,107.32,93.6,101.1,103.49,104.25,104.17,105.16,99.87,105.2,100.20,103.20,101.40,101.45,101.75
2018Feb,104.20,103.36,102.57,99.94,106.1,101.67,102.2,102.7,105.06,100.17,99.13,100.66,99.44,101.33,106.97,93.6,100.6,103.22,104.04,103.91,105.22,100.03,105.0,99.44,102.88,100.69,101.09,102.16
2018Jan,103.79,103.15,102.11,99.22,106.0,101.60,101.8,101.2,103.96,100.00,99.11,100.75,99.78,101.85,106.49,94.5,101.6,103.58,103.92,103.00,105.01,99.20,104.6,99.87,102.30,100.47,101.13,102.28
2017Dec,103.66,103.35,101.93,97.92,106.6,101.56,101.7,102.5,104.76,99.97,99.19,100.67,99.86,100.33,105.33,94.4,100.5,102.38,103.91,102.78,104.58,100.76,103.9,99.62,101.98,101.87,100.58,99.87
2017Nov,103.21,102.57,102.00,98.66,105.8,101.25,101.4,102.9,104.66,100.08,99.16,100.52,99.59,100.16,105.30,94.9,100.5,102.08,104.01,102.83,104.20,100.68,103.6,99.14,101.72,100.69,100.92,99.40
2017Oct,103.50,102.29,102.12,97.66,105.4,101.03,101.1,101.7,104.31,99.91,99.18,100.38,99.25,100.13,104.54,95.1,100.3,102.25,103.08,102.04,103.04,101.31,103.3,98.72,101.24,101.00,99.93,100.02
2017Sep,103.01,102.07,102.31,98.73,106.2,100.90,101.0,102.0,104.02,99.80,99.05,100.54,99.53,100.80,103.98,94.6,100.3,101.78,103.78,101.24,103.25,101.00,103.1,99.20,100.84,100.64,99.54,99.51
2017Aug,103.02,102.31,102.35,99.45,105.3,101.00,101.1,102.9,104.20,100.16,99.10,100.38,99.88,99.88,103.66,95.4,100.5,101.93,103.53,102.35,103.10,101.53,103.0,98.95,100.60,100.92,100.26,99.38
2017Jul,102.63,102.45,102.01,98.96,105.8,100.85,101.0,103.7,104.20,99.97,98.98,100.28,100.01,100.08,103.85,95.6,100.4,102.04,104.12,102.43,103.04,100.86,102.7,98.97,100.51,100.91,100.52,98.98
2017Jun,102.65,102.21,101.70,99.19,105.6,100.72,101.0,102.8,103.12,99.83,99.00,100.09,99.30,99.98,103.40,94.9,100.4,102.02,103.36,102.33,102.56,100.80,102.2,98.71,100.40,100.99,100.99,98.75
2017May,102.46,102.06,100.57,98.88,105.5,100.63,100.9,103.2,103.02,99.63,99.17,100.07,99.49,100.83,103.27,94.9,100.3,101.35,103.59,103.86,103.22,100.59,102.0,99.04,100.31,100.76,100.83,99.00
2017Apr,102.58,102.21,100.01,98.18,104.7,100.53,100.7,101.3,102.00,99.78,98.79,100.11,99.85,100.75,102.59,95.8,100.0,101.94,102.53,102.35,102.95,100.09,101.7,98.68,100.17,100.64,101.03,98.83
2017Mar,102.74,101.92,99.47,99.71,104.3,100.41,100.8,100.6,102.71,99.55,98.75,100.06,100.18,101.00,102.68,95.6,100.0,101.63,102.58,102.26,103.22,99.82,101.7,98.49,100.00,100.06,101.40,98.78
2017Feb,102.43,101.93,100.32,98.82,103.2,100.37,100.9,101.5,101.94,99.64,98.90,100.08,100.01,100.54,101.98,95.5,100.1,101.81,102.81,102.22,103.18,99.99,101.5,98.79,99.87,99.52,101.40,99.45
2017Jan,101.99,101.65,100.06,99.09,101.7,100.14,100.7,101.0,100.77,100.09,98.76,100.15,100.17,100.53,101.45,96.1,100.2,102.05,101.85,102.13,103.03,99.40,101.3,98.74,99.76,100.04,101.29,99.18
2016Dec,101.80,101.55,99.85,98.16,101.7,100.27,100.9,101.3,101.01,100.12,99.16,100.03,100.07,100.21,100.76,96.6,99.9,101.43,101.81,101.40,101.80,100.37,100.9,99.03,99.70,100.59,101.05,98.08
2016Nov,101.85,101.69,99.39,99.06,99.6,100.12,100.8,101.3,101.65,100.22,99.21,99.98,100.05,100.77,100.82,96.5,100.2,100.85,101.10,102.00,101.85,99.31,100.9,98.88,99.77,99.71,101.08,98.11
2016Oct,101.98,101.36,100.11,99.19,99.3,99.96,100.5,100.0,100.61,100.16,99.31,99.86,101.03,100.88,100.96,97.5,100.0,101.18,101.23,101.82,101.85,99.51,100.8,98.40,99.76,100.31,102.06,98.48
2016Sep,101.49,101.06,100.46,99.37,100.0,100.00,100.8,101.0,102.05,100.15,99.29,99.88,101.11,100.85,100.35,96.6,100.1,101.01,101.04,101.13,101.94,99.27,100.4,98.52,99.67,100.06,102.01,98.10
2016Aug,101.50,101.39,100.18,98.94,100.2,100.14,100.6,101.3,101.90,100.20,98.94,99.90,101.42,100.57,100.80,97.7,100.4,101.38,100.73,100.78,101.80,100.18,100.4,98.56,99.65,100.20,102.12,98.31
2016Jul,101.10,101.67,99.75,99.43,100.0,100.00,100.6,101.9,101.41,100.19,98.98,99.91,101.09,101.01,100.72,98.6,100.1,100.67,101.51,100.99,101.75,100.19,100.3,99.38,99.60,100.49,102.26,97.93
2016Jun,101.29,101.31,99.95,100.66,99.9,100.10,100.7,101.6,100.29,100.27,99.02,99.88,101.54,100.61,100.76,98.1,100.2,100.46,101.73,100.98,101.45,100.42,100.3,99.50,99.57,101.04,102.16,97.87
2016May,100.94,101.08,99.73,100.34,100.4,100.09,100.7,100.3,100.51,100.34,98.91,99.92,101.39,100.67,100.76,98.6,100.2,99.98,101.49,100.84,101.18,100.08,100.3,99.16,99.53,100.67,101.25,97.12
2016Apr,100.96,101.35,99.49,99.05,100.0,100.11,100.5,100.5,101.04,100.40,99.14,99.95,101.50,100.54,100.70,97.9,100.3,100.19,101.33,99.83,100.92,100.23,100.3,98.82,99.47,101.36,100.90,97.66
2016Mar,100.75,101.20,99.64,99.77,99.9,100.05,100.4,99.7,101.31,100.37,98.91,100.03,101.47,100.60,100.21,98.7,100.1,100.24,101.19,100.37,101.20,99.69,100.1,99.06,99.45,100.84,101.48,96.92
2016Feb,100.49,100.41,99.95,100.27,99.7,100.03,100.5,100.7,100.40,100.30,98.99,99.99,101.17,100.25,100.51,98.6,100.1,100.57,101.21,100.62,101.19,99.87,100.1,99.14,99.36,101.00,100.19,97.74
2016Jan,100.47,100.78,99.97,100.08,99.1,99.97,100.2,100.0,101.06,100.13,99.51,99.93,101.71,100.27,100.29,99.4,100.2,100.77,100.75,100.02,100.68,99.50,100.1,99.69,99.30,100.43,99.42,97.70
2015Dec,100.32,100.36,99.97,99.84,98.9,100.03,100.4,100.4,100.71,100.05,99.70,99.96,101.67,99.56,99.89,99.5,99.9,99.62,100.27,100.30,100.60,99.64,99.9,99.99,99.22,101.06,100.93,99.34
2015Nov,100.31,100.21,99.78,99.02,99.4,99.95,100.2,100.5,99.79,99.89,99.75,100.03,101.14,99.25,100.15,99.2,100.0,99.90,100.60,101.21,100.75,99.90,99.8,99.69,99.17,100.36,100.55,99.63
2015Oct,100.08,100.31,100.14,99.80,99.9,100.03,100.2,100.2,99.76,99.99,99.58,100.03,101.50,100.45,100.17,99.6,100.1,99.70,99.76,99.94,100.71,99.84,100.0,100.09,99.10,100.46,100.07,99.62
2015Sep,100.14,100.04,100.40,99.54,100.4,99.97,100.1,99.8,100.04,100.06,99.63,100.03,100.81,99.93,99.85,99.0,100.1,99.82,100.61,99.42,100.70,100.14,100.0,100.29,99.03,100.03,100.18,100.03
2015Aug,99.96,100.21,99.94,100.60,99.8,100.06,100.2,99.7,100.08,100.02,99.84,99.98,102.35,100.05,99.82,100.4,100.3,99.93,100.18,100.33,100.49,100.62,100.0,100.04,98.96,100.18,100.27,99.56
2015Jul,100.00,100.15,99.80,100.47,99.9,99.99,100.3,100.4,100.75,99.96,99.74,100.00,99.14,99.87,99.98,99.9,100.0,100.45,99.65,100.01,100.13,100.44,100.0,100.20,98.95,100.78,99.64,99.22
2015Jun,99.77,100.01,100.03,99.90,100.2,99.92,100.2,100.6,99.59,100.02,99.91,100.11,98.77,100.46,100.22,100.4,100.1,100.03,99.52,99.95,99.85,100.06,100.0,100.40,98.99,100.23,99.61,100.56
2015May,100.12,99.95,100.08,100.17,99.6,100.05,99.9,99.8,99.72,100.00,99.82,99.95,98.50,100.49,99.86,99.5,100.0,100.03,99.66,99.79,99.72,100.71,100.0,100.17,101.39,99.74,99.55,100.91
2015Apr,100.07,99.89,100.01,99.92,100.4,100.04,100.0,100.0,99.95,100.07,100.15,99.88,99.28,100.15,99.91,101.5,99.8,99.70,99.77,99.70,99.66,100.34,100.0,99.67,101.36,99.74,99.39,100.86
2015Mar,99.98,99.89,99.90,100.83,100.7,100.02,99.7,99.4,100.46,100.06,100.09,100.03,98.92,99.92,99.94,99.9,99.9,99.37,99.63,100.14,99.22,99.50,100.0,99.83,101.32,99.10,100.54,100.13
2015Feb,99.70,99.52,99.95,100.19,100.5,99.97,99.4,100.0,99.00,99.93,100.12,100.01,99.07,99.90,99.99,100.6,99.8,100.32,99.98,100.07,99.05,99.74,100.0,99.80,101.27,99.08,98.90,99.88
2015Jan,99.54,99.46,99.99,99.72,100.4,99.96,99.4,99.4,100.14,99.96,101.67,99.99,98.84,99.99,100.21,100.4,100.0,101.12,100.37,99.13,99.12,99.08,100.2,99.81,101.24,99.24,100.37,100.25
2014Dec,99.09,99.36,99.93,98.67,100.1,99.96,99.3,98.3,98.95,99.89,101.32,99.85,98.80,99.37,99.72,101.4,99.5,100.69,100.29,99.72,98.57,99.45,100.1,99.98,101.17,100.24,99.63,99.17
2014Nov,99.19,99.22,99.96,100.10,100.3,99.89,99.1,99.1,98.61,99.75,101.49,99.95,98.84,99.51,100.31,101.0,99.8,100.40,100.05,99.86,98.03,99.53,100.3,99.59,101.15,99.45,100.34,99.60
2014Oct,98.72,99.22,99.76,100.09,99.2,100.01,99.1,98.8,99.83,99.74,101.70,100.03,98.79,99.65,100.24,101.4,99.8,100.31,99.78,99.69,97.61,100.00,100.4,99.49,101.13,99.10,100.10,99.24
2014Sep,98.47,99.15,99.65,99.90,99.2,99.83,98.8,99.6,99.72,99.75,101.77,99.90,99.22,99.78,100.37,102.1,99.9,100.83,99.88,100.62,97.75,99.13,100.3,98.91,101.08,98.88,100.42,99.86
2014Aug,98.60,99.03,99.57,100.27,100.6,100.00,98.7,99.6,100.31,99.68,101.85,100.05,99.19,100.25,100.87,102.2,100.0,100.55,99.56,99.25,97.79,99.53,100.4,98.33,101.01,99.11,100.90,99.83
2014Jul,98.64,99.30,99.23,99.97,100.1,99.94,98.5,99.2,100.39,99.74,102.33,99.99,98.59,100.15,101.12,102.3,100.0,101.06,99.61,99.89,97.83,99.54,100.3,98.86,101.00,99.46,100.80,99.66
2014Jun,97.86,99.25,99.43,100.43,100.1,100.01,98.5,98.8,100.68,99.73,102.50,100.20,98.56,99.79,101.35,103.2,99.9,100.86,100.31,99.83,98.05,99.08,100.3,99.16,100.94,99.36,100.71,99.96
2014May,98.30,99.62,99.37,99.92,101.3,99.97,98.5,99.5,100.62,99.87,103.01,100.26,99.43,99.72,101.35,103.3,99.7,101.07,100.08,99.73,98.04,98.91,100.5,99.33,100.92,99.00,100.48,99.53
2014Apr,98.09,99.58,99.64,100.32,100.6,100.06,98.2,99.5,100.78,99.94,102.69,100.35,99.23,99.80,100.98,103.3,99.8,100.79,100.41,99.92,97.91,99.38,100.3,99.34,100.90,98.88,100.18,96.93
