Period,Austria,Belgium,Bulgaria,Cyprus,Czech Republic,EU (changing composition),Germany,Denmark,Estonia,Spain,Finland,France,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Sweden,Slovenia,Slovakia
2022Oct,128.60,117.95,149.04,146.22,146.8,136.85,136.1,119.8,170.08,139.64,119.97,139.10,126.38,125.44,207.93,99.1,131.3,187.65,127.72,151.42,158.77,125.03,152.1,138.15,165.00,134.72,128.69,153.73
2022Sep,124.04,112.41,144.23,126.23,134.2,129.70,129.0,118.9,162.64,132.93,112.29,131.63,122.39,121.45,193.09,98.2,124.1,171.25,123.76,132.71,140.93,123.12,140.5,133.14,156.29,129.61,123.35,140.19
2022Aug,123.29,110.58,137.17,122.76,133.8,125.62,124.6,120.9,170.59,129.83,110.33,123.98,117.30,117.52,183.67,97.2,117.6,148.21,116.66,140.29,133.38,125.17,138.6,129.22,154.44,130.01,121.20,139.94
2022Jul,122.86,112.75,137.61,112.51,139.5,125.03,123.3,121.2,164.21,128.79,108.89,122.34,117.43,114.35,181.29,96.8,117.0,161.96,117.30,148.92,133.43,123.55,141.2,124.27,152.10,130.55,118.88,141.70
2022Jun,122.07,113.15,140.09,109.94,143.4,125.78,122.2,117.7,159.32,128.58,107.50,122.31,116.51,117.51,185.30,96.4,118.4,171.33,114.20,150.72,130.28,121.39,149.4,121.10,154.86,125.14,120.59,146.99
2022May,123.60,111.86,158.44,132.82,143.5,127.97,126.8,116.9,155.83,128.15,108.01,122.36,122.41,117.40,196.17,95.9,119.7,175.03,113.33,152.43,137.33,120.51,151.9,120.45,164.46,125.49,120.58,151.02
2022Apr,121.86,112.60,168.45,150.10,146.5,132.02,133.6,113.4,169.69,134.02,118.89,129.03,124.61,120.50,197.67,95.0,121.9,185.41,119.24,158.48,140.64,121.96,157.2,123.63,159.99,131.95,125.81,152.01
2022Mar,118.95,109.64,158.22,162.61,140.5,127.52,129.2,111.3,162.15,124.49,120.14,122.93,122.47,119.85,194.84,95.0,121.4,160.77,116.70,149.90,141.53,118.74,150.4,118.40,155.16,127.55,120.21,147.68
2022Feb,116.87,108.77,157.33,158.06,142.8,126.64,129.0,111.7,159.44,122.03,121.80,122.45,124.76,122.20,184.42,94.6,123.2,156.82,118.29,145.14,142.65,119.81,147.6,116.84,147.82,125.19,120.35,141.41
2022Jan,111.56,105.67,141.38,123.26,134.9,123.22,124.2,107.9,145.12,120.63,116.80,121.86,114.32,121.09,172.47,94.3,120.3,150.60,115.74,136.33,140.48,118.34,147.2,115.81,139.41,119.01,116.82,131.96
2021Dec,112.06,105.16,131.68,109.51,129.1,118.92,117.0,107.4,143.00,119.48,110.65,118.37,110.06,113.29,159.50,94.0,115.1,142.83,115.36,129.26,141.73,117.42,140.9,114.45,135.87,116.89,113.40,125.17
2021Nov,110.33,104.13,125.85,114.32,123.3,115.44,113.0,107.3,140.78,116.03,108.32,114.78,110.77,108.46,153.31,93.9,111.5,140.08,112.71,128.85,139.03,115.33,134.5,110.80,133.27,113.05,109.77,122.05
2021Oct,112.01,104.03,126.10,123.00,118.4,113.83,111.0,107.9,134.29,115.25,103.99,113.94,111.75,106.14,148.81,94.0,109.2,142.10,112.79,123.38,130.91,112.98,129.8,109.47,132.33,115.12,110.55,122.47
2021Sep,111.73,104.52,123.65,126.47,119.9,114.06,112.9,107.5,141.85,114.30,102.79,116.62,112.88,107.18,150.84,93.8,108.7,144.01,113.21,122.09,133.50,112.53,129.0,107.49,128.19,112.70,111.06,122.65
2021Aug,110.06,103.94,118.99,145.36,125.1,113.47,113.5,107.3,146.97,113.67,101.53,120.34,108.97,106.20,150.35,93.8,105.8,114.96,112.32,119.53,129.72,114.36,126.7,107.83,120.93,115.43,109.19,120.78
2021Jul,109.18,105.53,113.77,105.55,129.5,113.60,114.5,109.4,147.94,113.06,95.94,116.39,103.66,102.16,156.52,94.0,106.0,119.06,110.81,132.46,126.09,113.32,132.7,108.39,125.28,114.10,111.32,125.79
2021Jun,109.01,105.86,119.26,103.98,128.8,114.63,113.2,108.0,128.51,114.35,97.38,114.93,104.63,104.87,163.77,94.1,107.8,124.71,110.75,130.08,124.47,110.29,137.9,109.60,134.86,113.80,114.55,127.35
2021May,109.93,105.80,126.03,94.45,133.2,117.60,118.1,108.6,129.79,117.84,102.55,119.07,108.23,108.16,172.82,94.7,110.0,135.89,114.62,134.87,124.07,110.61,138.9,112.03,137.07,116.37,112.89,126.23
2021Apr,110.67,108.14,127.19,104.07,140.7,119.24,122.6,109.0,135.01,120.63,111.39,120.65,109.50,109.02,166.26,94.7,111.9,135.46,114.92,135.54,127.80,108.30,139.7,113.96,130.96,121.30,116.14,120.42
2021Mar,109.14,104.59,125.43,110.63,126.8,115.30,115.0,107.3,128.27,116.42,111.11,116.57,107.84,107.65,162.72,94.2,108.6,119.36,113.96,120.91,117.56,107.76,136.4,111.00,130.48,119.36,110.83,118.45
2021Feb,109.38,105.27,126.96,105.30,132.1,116.16,117.4,106.2,117.13,115.95,113.69,117.62,108.35,107.65,160.56,94.3,110.7,115.88,115.48,123.18,114.47,111.51,134.3,114.19,128.66,115.62,110.93,118.00
2021Jan,102.70,102.43,120.42,103.62,125.4,115.36,115.3,105.0,114.17,118.77,109.47,120.46,105.03,106.27,154.89,93.4,110.4,112.51,114.42,111.58,116.03,109.92,132.5,112.05,126.24,116.59,109.19,114.42
2020Dec,105.95,103.59,117.16,125.58,113.7,111.30,107.1,105.0,115.37,113.53,105.96,115.10,105.23,101.39,145.01,93.1,109.4,105.13,110.94,109.02,116.98,110.29,125.6,110.10,123.46,111.85,105.64,111.94
2020Nov,106.81,105.09,117.54,149.39,125.6,113.39,110.3,105.2,117.09,115.49,104.96,119.82,107.88,102.47,141.13,93.2,111.8,110.53,114.15,112.02,121.32,110.82,124.6,111.89,121.30,113.89,106.42,115.35
2020Oct,106.93,105.32,113.75,130.73,119.6,111.15,107.2,105.7,119.31,116.50,102.87,116.16,106.17,101.44,135.15,93.4,108.7,110.74,114.10,107.14,118.63,111.20,119.7,110.63,121.55,113.98,106.44,111.09
2020Sep,104.52,104.62,110.76,123.69,112.0,108.75,103.8,106.1,114.59,114.72,104.24,113.07,101.68,98.91,132.48,93.5,105.6,117.46,113.84,100.47,112.07,112.26,117.1,109.50,120.54,113.72,106.32,106.23
2020Aug,104.58,107.13,108.09,109.19,116.8,108.71,104.6,108.3,127.69,112.28,97.15,113.35,98.13,97.84,135.38,93.4,103.3,102.79,109.62,106.09,109.70,112.80,117.2,108.12,126.65,117.01,108.43,106.94
2020Jul,106.23,109.57,110.88,88.09,120.8,110.76,107.4,108.6,127.58,111.93,96.79,113.43,99.28,96.45,144.10,94.1,105.1,110.16,110.77,118.24,105.43,116.58,123.6,105.72,130.59,118.54,111.90,111.56
2020Jun,106.77,112.33,121.42,109.13,137.3,116.09,114.4,108.5,123.51,114.17,98.41,119.06,102.73,104.99,153.58,94.1,109.2,117.19,117.00,113.64,110.00,117.58,137.5,109.49,136.75,114.59,109.82,117.99
2020May,105.22,111.63,127.78,103.78,143.3,119.47,117.3,108.4,121.91,117.05,95.91,123.80,106.56,108.17,171.52,95.5,111.6,125.54,116.57,119.93,113.26,116.60,140.9,112.74,144.68,119.25,110.80,128.95
2020Apr,105.12,111.83,132.82,115.34,145.3,122.36,120.8,108.4,125.87,121.48,106.71,126.36,111.53,111.67,171.51,95.3,113.4,133.51,118.89,127.43,124.62,117.32,143.6,118.37,148.95,123.08,113.84,130.39
2020Mar,104.38,107.64,131.07,122.47,134.9,116.06,114.9,107.0,123.21,114.43,103.73,113.30,109.39,110.48,168.03,94.5,108.5,118.59,111.91,123.47,116.20,113.46,140.4,109.81,141.92,117.54,108.78,122.85
2020Feb,104.33,104.99,135.32,149.15,133.6,117.36,117.5,107.3,123.01,115.38,113.84,116.81,113.96,110.54,163.21,95.0,110.8,121.42,113.27,127.34,121.41,112.86,141.1,111.76,134.50,118.50,113.61,124.52
2020Jan,102.72,103.03,133.79,142.31,129.1,115.12,112.0,104.8,118.29,115.05,112.27,115.78,112.10,111.58,152.91,95.6,109.8,116.83,111.77,115.53,124.14,111.68,138.2,110.29,132.10,115.68,112.12,120.65
2019Dec,102.58,101.81,119.80,122.85,122.2,112.90,110.1,104.3,119.58,113.27,110.81,113.51,101.72,103.97,139.92,96.1,108.2,112.58,110.69,111.45,122.23,115.13,134.3,108.51,128.20,114.44,109.68,118.56
2019Nov,102.02,100.14,115.39,120.92,117.1,110.33,107.6,104.3,116.62,111.86,100.55,109.49,99.81,99.30,134.84,96.4,106.3,114.93,107.54,111.23,115.69,114.04,129.6,107.51,124.96,113.96,108.58,118.86
2019Oct,104.02,99.61,110.89,112.44,112.1,109.45,105.6,104.3,114.29,111.42,100.73,109.74,101.44,98.78,130.69,95.8,105.4,115.62,106.42,110.83,115.27,113.21,127.1,107.07,125.48,113.37,108.35,116.65
2019Sep,103.47,101.38,110.84,118.33,115.9,111.18,109.7,103.8,123.43,111.82,95.49,114.62,100.05,100.61,131.17,96.3,105.7,116.36,107.90,103.33,116.36,116.05,127.2,108.09,122.69,113.51,109.69,118.81
2019Aug,103.43,102.68,110.16,110.48,121.3,112.99,112.4,107.1,134.68,112.34,104.02,116.06,99.91,102.56,140.86,98.6,104.8,108.99,111.20,113.99,110.64,117.32,133.2,109.54,126.99,117.98,111.80,122.70
2019Jul,104.62,103.45,110.90,102.96,127.0,113.74,113.2,108.8,139.64,112.46,89.48,114.58,102.70,102.99,148.60,99.2,104.9,122.51,111.57,125.01,107.17,118.23,137.1,107.66,131.09,123.44,114.88,126.47
2019Jun,106.77,106.11,110.65,108.71,131.9,114.12,113.2,107.7,144.81,113.09,95.72,110.85,100.24,105.52,151.33,96.8,105.9,126.00,110.97,138.08,105.94,116.19,138.6,109.48,141.00,117.45,114.57,131.13
2019May,107.11,106.00,129.35,100.69,137.6,115.74,114.5,105.8,146.20,114.02,95.17,109.87,108.18,109.84,164.76,99.3,107.6,136.53,108.55,137.44,115.61,113.49,138.7,110.53,153.47,118.26,113.10,135.84
2019Apr,106.68,106.97,138.93,135.41,129.7,115.57,113.4,104.1,143.11,116.88,108.73,109.28,114.26,110.98,166.37,98.8,108.2,139.75,109.12,128.72,116.47,113.57,133.0,111.06,149.37,116.44,114.07,135.55
2019Mar,104.94,105.33,136.64,131.62,126.6,115.02,112.5,105.2,135.05,113.33,101.80,109.95,115.37,110.59,164.93,98.4,110.6,124.36,109.09,120.85,116.67,112.07,130.3,111.38,146.32,117.29,113.92,131.67
2019Feb,105.30,104.76,135.30,134.25,129.7,117.22,116.8,105.5,135.79,115.94,113.78,114.44,117.06,115.56,161.74,98.6,115.6,118.43,113.11,120.27,120.87,112.69,130.2,114.05,142.23,116.66,112.90,131.58
2019Jan,104.01,105.04,124.99,143.60,120.4,113.86,112.9,104.1,128.63,113.59,107.47,114.98,115.08,110.23,150.05,98.1,111.6,108.11,112.58,113.76,124.45,111.35,123.8,111.20,131.78,112.92,110.69,121.99
2018Dec,101.90,103.41,112.43,115.25,117.1,110.52,110.0,103.3,125.25,111.65,109.62,111.26,104.83,108.18,138.22,98.9,107.7,107.98,111.04,111.57,118.84,111.44,120.1,108.90,122.56,110.93,106.96,115.74
2018Nov,101.48,102.16,109.93,133.64,105.1,107.50,107.3,101.4,116.52,111.59,104.24,106.90,103.41,103.64,130.92,97.1,104.8,104.33,111.55,109.57,117.59,109.78,111.9,107.95,117.60,108.56,106.17,109.89
2018Oct,102.30,101.86,108.84,127.74,109.8,107.62,108.9,101.8,114.98,110.42,109.53,109.75,107.37,103.53,127.37,98.6,102.3,108.83,110.07,108.76,116.99,107.98,109.1,106.67,119.83,110.75,106.24,113.08
2018Sep,101.15,101.72,108.16,127.11,104.3,105.94,108.5,101.3,109.13,106.86,107.75,110.71,103.96,102.65,121.22,94.8,101.5,111.41,110.37,99.60,111.02,109.91,102.4,104.97,112.75,110.56,105.12,101.44
2018Aug,98.76,100.21,100.42,129.21,90.5,101.26,100.1,102.2,105.30,105.04,101.11,103.56,96.49,96.70,115.94,95.8,98.2,81.11,103.56,88.83,102.05,107.33,98.4,103.80,105.17,107.30,102.20,96.11
2018Jul,99.49,100.87,100.42,109.08,95.0,102.20,101.8,103.2,112.68,105.99,96.03,103.72,98.08,99.30,113.25,95.5,99.6,90.49,103.86,107.12,100.76,106.88,103.2,103.46,106.18,108.95,103.89,101.02
2018Jun,100.81,100.20,103.47,107.41,107.9,103.87,103.0,103.0,114.43,107.20,99.51,102.82,97.79,107.87,117.40,94.9,101.8,102.14,101.49,116.70,98.38,106.21,109.2,102.80,112.85,106.46,108.76,109.49
2018May,101.51,100.25,111.95,97.98,107.5,105.78,105.3,103.6,109.59,108.61,102.75,104.92,99.84,112.31,132.36,96.3,102.9,111.02,103.25,115.10,99.90,106.76,112.9,103.23,114.67,108.56,105.56,112.87
2018Apr,101.35,104.52,110.56,106.19,99.7,104.73,103.4,102.4,108.81,108.13,99.47,104.33,98.79,110.16,120.89,95.2,103.7,112.01,102.92,108.93,101.54,103.98,114.0,102.66,108.30,105.04,105.94,111.24
2018Mar,99.07,101.04,107.55,93.79,103.5,104.60,104.2,103.8,111.70,107.13,107.90,104.91,97.21,107.49,120.36,96.6,104.2,99.45,104.04,103.97,103.36,103.41,111.0,100.12,107.50,105.54,106.43,110.66
2018Feb,99.89,100.84,110.91,90.96,105.0,104.49,104.7,102.8,111.00,107.55,107.83,103.80,98.57,106.66,117.27,95.7,104.0,99.34,104.00,105.93,104.30,104.88,111.8,102.10,105.14,105.03,105.28,108.21
2018Jan,100.21,101.96,107.45,80.78,107.3,105.43,106.6,101.9,109.92,108.45,99.89,104.91,97.06,104.93,113.30,97.2,107.3,102.72,101.10,105.19,107.66,103.56,113.7,103.87,103.25,104.77,106.68,110.96
2017Dec,99.34,100.50,103.66,90.11,102.5,102.98,101.9,103.3,107.98,107.98,106.52,102.50,95.74,101.52,104.43,98.0,104.8,103.48,101.53,110.04,106.86,104.32,108.7,101.91,100.60,103.26,101.80,102.78
2017Nov,98.47,97.73,100.53,104.24,95.2,101.06,97.9,104.6,104.80,105.79,104.93,101.69,94.42,98.51,100.86,98.2,103.6,94.26,99.48,106.47,106.30,103.04,102.0,102.04,99.05,101.11,101.91,102.40
2017Oct,99.48,97.41,98.68,113.09,99.6,101.59,99.6,105.1,101.98,106.67,98.44,103.02,96.60,100.05,98.17,98.9,103.7,94.65,102.64,97.99,109.74,102.99,99.0,102.56,102.13,102.34,102.87,100.10
2017Sep,97.77,96.89,97.89,103.79,91.9,98.31,96.6,105.6,96.97,105.09,94.49,99.09,96.52,99.98,94.64,98.0,99.4,95.25,98.71,91.08,106.79,104.92,92.9,100.22,95.68,98.87,102.68,93.69
2017Aug,97.18,98.39,92.43,102.01,91.1,97.28,97.1,105.9,104.88,102.23,96.60,98.11,94.52,97.01,95.72,100.2,96.1,81.94,99.39,98.62,103.39,107.24,91.0,101.31,93.23,101.98,100.14,93.00
2017Jul,98.65,99.16,94.06,93.49,102.9,99.31,99.4,106.7,108.91,102.70,87.94,99.76,94.16,93.96,104.35,99.7,96.3,89.41,101.44,120.66,99.94,107.65,99.5,99.66,101.07,100.43,103.32,101.94
2017Jun,100.25,101.30,97.55,86.42,100.0,100.92,100.8,104.5,103.65,102.81,85.40,100.08,92.13,97.21,111.76,98.3,98.8,94.87,101.11,120.07,101.23,107.12,108.9,101.30,105.20,101.03,102.00,106.98
2017May,102.00,103.58,109.43,92.81,104.8,104.20,103.6,104.2,106.09,106.84,91.01,102.72,98.76,106.16,126.04,99.1,103.6,106.00,103.72,118.14,103.33,108.74,109.1,104.10,110.65,102.19,103.80,115.99
2017Apr,101.43,107.17,121.32,110.02,113.0,106.90,108.9,104.0,111.43,111.06,104.34,102.67,105.24,110.56,124.58,99.2,106.6,114.58,103.39,122.52,108.88,108.91,111.8,107.34,109.74,105.49,104.41,118.50
2017Mar,101.78,106.21,119.88,110.64,114.7,108.15,112.0,105.6,109.45,109.96,100.46,104.34,104.70,110.73,125.30,99.3,110.4,101.36,105.65,119.70,112.22,109.97,111.3,107.21,111.16,106.47,112.98,115.74
2017Feb,108.16,110.01,125.28,119.60,128.2,114.77,127.5,107.0,106.29,115.04,109.69,108.95,109.87,121.44,126.92,99.1,121.1,111.27,111.47,121.55,114.24,110.89,117.6,111.60,110.04,115.04,125.34,119.94
2017Jan,102.09,106.46,126.11,128.27,111.3,108.27,113.1,104.0,98.85,110.75,98.34,105.83,111.48,121.01,117.91,99.6,112.1,105.31,108.78,112.74,124.10,105.74,110.4,107.36,105.92,109.58,114.22,109.17
2016Dec,96.99,103.16,104.66,119.02,107.6,103.30,108.7,104.4,98.00,106.51,104.46,102.59,98.56,99.70,108.85,99.7,103.1,101.58,106.15,108.23,117.13,106.19,103.2,105.27,100.03,105.87,104.97,103.39
2016Nov,96.20,102.27,96.43,99.41,97.2,99.34,100.8,102.3,89.76,102.47,103.83,100.78,95.42,95.16,100.37,100.5,99.5,93.94,102.08,100.66,108.54,104.34,94.5,104.48,98.25,101.01,97.71,100.08
2016Oct,96.52,100.80,94.61,99.58,90.0,97.55,98.2,101.8,87.63,102.73,96.69,99.02,97.49,90.27,95.15,100.2,96.8,93.75,101.70,96.08,108.45,102.62,91.9,104.61,96.89,100.44,96.36,91.18
2016Sep,97.34,100.35,95.57,118.50,95.8,97.98,100.7,102.6,93.88,101.50,96.31,100.52,98.36,90.40,95.62,101.5,96.5,97.21,102.10,85.31,109.02,103.44,88.8,107.74,93.04,98.32,97.53,92.90
2016Aug,96.75,101.96,96.25,120.96,96.4,98.59,101.2,103.2,98.65,101.58,96.67,102.01,97.07,90.76,96.39,102.0,95.7,87.71,101.65,87.31,103.83,104.10,91.1,107.45,98.64,101.64,99.22,92.96
2016Jul,97.17,102.68,97.27,115.22,105.4,100.09,105.2,104.4,112.07,102.50,94.82,100.62,97.18,93.34,102.79,101.8,94.9,97.57,102.17,102.88,98.30,105.77,99.3,104.77,99.78,102.90,101.47,100.17
2016Jun,99.56,102.28,90.17,91.36,108.5,100.79,103.5,103.8,98.50,101.83,93.27,97.72,93.31,99.56,112.38,101.4,97.1,106.26,100.49,108.39,98.50,106.18,113.2,105.27,103.22,100.96,103.73,109.45
2016May,103.13,106.80,98.97,84.93,111.8,103.46,106.1,104.5,99.61,103.93,99.94,101.30,97.21,108.01,124.65,101.8,98.9,120.88,102.11,111.64,104.26,106.07,113.0,102.67,110.33,105.60,106.49,113.03
2016Apr,105.74,111.08,102.40,83.48,112.7,104.53,109.7,103.2,105.47,105.44,108.20,101.97,99.61,105.27,124.21,101.6,98.8,125.46,101.34,114.89,101.70,104.58,114.3,103.28,106.47,104.47,107.82,115.25
2016Mar,103.57,101.65,103.02,84.51,116.1,103.31,107.3,102.3,105.11,104.29,105.67,101.50,97.84,105.75,122.23,102.3,97.3,106.88,99.79,109.76,98.26,105.90,111.0,103.78,108.16,107.60,106.14,111.56
2016Feb,99.91,100.97,108.74,95.48,109.1,101.89,104.1,101.4,100.93,101.11,105.93,96.48,99.59,106.90,119.78,102.0,99.0,102.73,100.65,105.00,96.08,103.58,109.3,102.05,107.63,103.46,102.61,108.12
2016Jan,99.76,100.18,104.33,118.57,105.6,100.67,101.2,100.1,96.01,99.44,105.88,96.65,99.66,105.35,113.97,102.8,99.9,99.59,100.38,99.36,99.72,101.14,107.6,99.79,106.06,99.81,101.88,105.63
2015Dec,99.52,99.65,98.76,113.68,99.4,99.61,98.2,100.4,92.78,100.15,104.13,96.75,98.31,100.06,104.90,102.6,101.0,98.86,101.08,92.71,101.85,103.65,103.0,100.81,102.82,98.36,97.60,102.80
2015Nov,101.14,102.74,97.70,130.30,103.4,101.01,101.3,100.1,92.10,100.69,105.12,100.20,100.25,98.91,101.62,102.1,102.2,104.38,101.38,100.69,101.93,102.69,100.8,101.70,99.77,100.67,96.48,105.65
2015Oct,101.06,103.10,95.84,108.63,105.7,101.04,102.2,104.7,94.57,103.07,105.76,101.21,99.46,93.95,95.11,102.3,100.6,105.19,101.60,93.87,102.98,104.04,100.2,102.59,97.21,105.03,96.52,101.72
2015Sep,98.52,99.94,94.00,94.49,105.3,99.04,99.6,104.9,95.69,100.83,97.74,100.77,98.58,93.79,93.23,100.1,98.6,99.61,100.74,83.40,101.08,102.16,94.9,101.54,92.88,100.94,95.62,94.05
2015Aug,95.87,98.32,85.33,83.73,93.1,95.04,95.5,101.2,98.79,97.28,93.00,96.33,94.03,92.40,90.21,98.9,93.0,81.54,98.84,83.79,96.95,103.85,88.9,98.63,85.85,100.14,93.24,90.52
2015Jul,95.97,99.76,83.72,71.21,95.1,95.51,96.0,103.9,105.95,95.39,86.70,95.89,90.86,84.94,94.96,98.2,93.2,91.58,98.92,101.11,93.35,101.77,94.5,98.43,91.13,98.96,99.06,99.67
2015Jun,98.33,98.21,91.20,79.43,106.8,99.29,98.5,103.6,110.97,98.48,92.94,99.21,93.44,91.43,102.60,98.2,97.4,101.68,98.87,107.35,92.91,100.26,104.4,99.07,101.90,98.78,101.30,109.60
2015May,102.27,100.73,106.94,79.62,107.0,102.03,102.8,97.3,110.92,100.31,101.37,101.55,100.24,99.35,111.10,98.9,100.5,115.62,99.66,120.37,95.95,98.04,102.0,98.65,113.11,101.44,103.51,110.89
2015Apr,103.07,106.51,118.69,106.22,103.3,103.15,104.0,97.5,111.20,101.12,100.18,102.69,107.91,109.21,106.43,98.6,102.9,114.76,98.62,113.86,102.46,96.90,104.7,99.04,107.43,100.47,103.95,103.28
2015Mar,102.62,94.82,113.65,110.27,95.5,101.84,100.7,97.9,99.35,100.42,103.50,102.45,107.63,112.69,104.10,98.8,103.7,97.58,99.41,105.52,103.82,95.95,102.4,98.67,105.18,98.76,102.94,95.85
2015Feb,101.96,98.82,111.58,114.87,95.0,102.86,102.9,94.0,97.64,103.93,105.47,102.40,105.75,114.30,101.23,100.4,105.9,96.93,101.07,103.08,103.62,96.00,103.2,100.85,103.26,99.57,107.35,96.69
2015Jan,99.67,97.41,102.59,107.55,90.4,99.57,98.2,94.5,90.03,98.34,104.08,100.55,103.53,108.97,94.50,100.9,101.0,92.27,99.82,94.26,103.12,94.68,100.9,100.01,99.47,96.89,102.44,89.29
2014Dec,97.35,92.84,96.35,91.13,87.2,95.93,92.5,93.4,87.70,96.50,99.30,97.18,92.89,98.52,86.75,101.2,97.0,89.70,95.35,94.31,92.75,95.76,95.8,97.33,95.04,92.95,90.75,87.59
2014Nov,98.22,90.52,96.70,104.45,87.7,95.11,92.8,93.7,86.64,96.03,99.43,96.30,95.03,94.84,83.47,101.7,95.8,89.43,94.73,95.72,95.39,93.59,92.4,98.00,91.78,93.23,92.70,88.33
2014Oct,97.27,84.40,96.38,100.01,86.7,93.50,90.5,94.0,85.16,96.74,96.42,96.23,92.33,91.39,79.43,102.7,91.5,88.24,92.67,93.63,87.64,91.13,88.1,97.02,93.42,94.05,93.41,80.50
2014Sep,95.73,86.97,90.90,95.58,87.8,92.95,91.5,95.2,86.48,94.00,100.97,95.86,88.72,92.29,78.08,102.0,91.3,88.87,95.25,89.97,87.63,91.56,85.8,94.36,88.57,90.72,92.61,79.64
2014Aug,93.64,84.48,85.61,91.32,83.2,90.55,88.3,95.8,82.88,90.93,93.89,91.30,85.78,84.52,78.70,101.6,89.2,79.84,93.37,82.83,86.13,92.41,82.6,90.38,90.66,92.58,88.88,77.49
2014Jul,95.33,94.61,89.61,93.31,96.8,94.59,93.9,98.5,95.42,92.75,93.51,93.98,89.40,82.19,89.08,101.5,89.9,99.58,97.31,106.54,85.23,96.62,94.7,91.82,98.64,94.24,94.48,90.41
2014Jun,96.97,90.55,89.68,85.05,97.0,96.43,95.0,97.8,98.41,93.55,95.05,96.35,88.68,89.45,92.84,102.1,92.2,105.85,98.11,111.03,84.08,96.76,104.6,95.64,101.05,94.95,99.49,93.88
2014May,99.43,91.72,96.15,78.76,98.8,97.83,94.9,93.3,101.22,96.07,91.99,96.90,94.74,96.85,101.05,102.5,94.9,107.57,96.85,109.06,87.52,96.54,105.5,97.44,107.16,94.19,100.09,97.42
2014Apr,101.02,100.56,106.62,79.61,98.3,100.95,98.4,94.0,102.25,99.84,104.41,97.17,103.25,101.38,103.58,103.0,96.7,109.98,97.13,109.33,87.22,98.45,113.0,101.05,108.60,95.32,100.18,99.97
2014Mar,99.95,97.26,104.80,82.10,101.5,101.76,100.6,94.2,105.84,99.43,105.24,97.23,101.21,103.48,103.85,101.9,97.3,104.91,98.11,110.86,88.10,97.68,114.9,102.82,110.12,95.86,103.54,101.47
2014Feb,101.39,99.21,105.55,83.45,104.8,103.53,104.0,95.3,102.69,100.37,111.32,97.35,97.58,109.06,104.15,104.2,100.3,107.57,102.27,113.49,88.17,98.52,116.9,103.45,110.66,96.52,107.86,103.09
2014Jan,102.42,102.77,103.26,87.10,105.8,104.64,104.8,96.8,103.27,100.89,110.16,99.63,100.96,110.15,101.34,106.0,103.1,107.01,102.92,113.93,90.05,99.11,117.7,106.73,108.24,96.91,112.91,104.16
2013Dec,100.82,98.86,95.98,103.92,101.5,102.06,101.2,96.6,94.51,102.65,107.11,99.55,96.11,106.23,90.83,105.0,100.2,101.41,101.13,98.52,98.26,98.79,110.2,108.06,101.55,93.92,103.61,93.09
2013Nov,96.41,95.40,91.79,83.43,88.8,96.12,91.0,94.8,92.60,94.75,100.52,96.62,90.90,97.56,86.95,106.6,93.5,91.65,94.50,92.92,89.12,93.83,101.1,103.22,96.00,88.70,97.38,91.75
2013Oct,95.57,92.57,93.22,109.06,87.9,95.33,91.1,96.3,93.16,94.39,98.23,93.78,93.07,96.87,86.70,107.1,92.5,88.57,95.30,91.19,89.83,93.25,96.7,98.77,96.17,90.39,95.23,91.24
2013Sep,93.52,93.17,87.06,96.62,88.7,95.95,92.2,101.2,92.05,96.02,91.45,97.77,93.83,97.30,85.69,108.2,93.2,95.24,97.63,81.44,90.35,93.82,92.9,100.78,90.17,89.97,100.93,89.83
2013Aug,93.12,96.22,78.75,91.41,93.5,96.19,94.3,103.7,105.38,97.18,93.35,97.69,92.78,94.84,84.54,110.0,92.3,80.28,98.84,86.07,87.85,96.71,93.8,104.20,88.33,91.83,99.04,92.96
2013Jul,96.86,102.45,83.15,81.53,108.0,100.37,100.6,103.8,125.78,99.77,101.89,99.61,99.00,85.51,92.48,111.2,95.8,95.68,101.10,119.31,84.92,100.98,104.8,105.53,93.51,96.09,109.18,101.91
2013Jun,102.34,107.08,94.59,82.56,123.8,104.44,104.6,103.0,108.90,100.79,99.52,103.55,104.63,104.34,108.01,110.5,99.7,108.73,105.13,127.58,87.14,104.23,109.1,106.40,108.65,98.85,115.31,110.06
2013May,102.19,102.52,103.87,81.08,104.6,105.69,105.0,97.5,111.08,103.51,110.06,104.21,106.14,119.50,112.76,111.0,99.6,115.42,101.81,117.63,87.84,103.06,115.2,108.17,118.24,97.94,116.52,108.82
2013Apr,99.85,106.97,108.14,93.23,96.9,104.32,102.5,98.1,104.66,101.33,107.10,104.35,110.24,116.51,105.80,110.7,99.4,109.43,102.65,109.70,86.32,101.86,110.5,103.67,111.57,97.29,111.18,100.47
2013Mar,99.10,102.78,110.93,105.08,98.9,103.38,103.5,99.7,103.71,99.96,104.91,101.76,104.49,114.24,103.98,109.3,99.6,106.01,101.97,111.59,87.05,102.62,108.0,100.98,110.52,96.34,108.78,95.96
2013Feb,98.43,102.62,107.30,100.10,92.9,101.85,99.2,96.5,95.44,99.16,103.33,98.97,103.35,113.58,102.44,110.4,100.9,99.20,100.42,103.99,90.37,100.69,105.4,100.33,109.89,94.82,108.55,94.69
