Period,Austria,Belgium,Bulgaria,Cyprus,Czech Republic,EU (changing composition),Germany,Denmark,Estonia,Spain,Finland,France,Greece,Croatia,Hungary,Ireland,Italy,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Poland,Portugal,Romania,Sweden,Slovenia,Slovakia
2022Oct,125.61,122.24,154.13,118.03,142.4,130.30,134.9,122.9,149.19,128.15,120.02,122.63,120.47,129.51,180.05,102.5,120.9,158.54,124.19,151.44,133.54,126.42,146.4,125.92,146.32,132.07,130.34,145.29
2022Sep,124.17,120.05,150.49,114.95,138.0,127.79,133.2,122.3,146.83,125.30,118.31,120.41,118.80,128.09,171.96,101.5,118.6,153.58,121.96,148.26,130.75,124.96,142.4,123.31,142.76,130.25,127.29,142.00
2022Aug,123.21,119.35,147.59,113.75,137.7,126.29,131.0,123.0,144.36,124.71,115.83,118.94,117.34,128.41,166.13,100.8,117.3,148.99,121.38,145.32,129.11,125.67,140.1,122.46,140.35,128.76,125.72,139.10
2022Jul,121.93,118.99,145.82,111.76,137.0,124.72,129.1,122.9,141.15,124.13,115.66,116.88,115.89,126.12,160.53,100.2,116.2,148.31,120.32,144.01,128.67,124.09,137.7,121.40,137.85,128.03,124.78,137.04
2022Jun,120.89,117.53,145.61,110.22,135.0,123.40,126.5,119.2,138.70,123.75,113.95,115.70,116.99,123.67,153.53,98.7,116.0,147.21,119.52,141.58,126.57,122.28,137.1,120.48,136.76,124.04,124.49,135.14
2022May,118.87,115.48,145.09,112.74,132.0,121.90,125.2,116.0,135.91,121.61,112.54,114.75,114.44,121.62,149.28,96.5,114.7,143.82,118.15,137.45,126.35,119.97,136.4,119.17,136.31,122.01,122.56,132.13
2022Apr,117.56,113.96,142.20,112.87,127.5,119.99,122.8,112.8,132.72,120.14,109.69,113.61,112.41,119.24,144.10,95.8,113.2,140.14,117.46,134.92,124.43,118.21,134.9,116.59,133.89,119.53,120.80,127.68
2022Mar,115.35,112.86,136.44,111.96,123.0,117.09,119.0,110.8,129.74,116.19,108.66,111.87,109.71,116.43,139.07,95.0,111.8,132.57,116.11,130.29,122.64,116.18,130.0,112.64,130.25,118.31,117.46,124.66
2022Feb,113.63,111.12,132.33,110.22,122.2,115.60,118.0,110.8,127.97,114.81,107.85,110.82,108.95,115.51,136.18,94.2,110.8,129.44,114.67,127.01,121.69,115.65,127.4,109.81,126.82,115.55,116.78,122.50
2022Jan,110.73,109.65,128.20,105.10,120.4,114.48,116.8,108.6,123.35,113.84,106.19,110.41,106.76,114.87,133.09,93.3,109.8,125.97,113.89,122.71,120.75,113.89,128.5,108.96,124.10,113.75,114.45,120.55
2021Dec,110.79,108.92,125.38,102.57,115.4,112.87,115.1,105.5,118.76,113.08,104.01,109.74,105.57,111.66,128.83,93.3,108.1,122.86,112.82,120.39,118.78,112.63,125.2,107.55,122.59,112.78,112.80,116.73
2021Nov,110.09,107.99,123.71,103.36,114.6,111.85,114.1,107.1,119.02,111.66,104.30,109.09,105.93,109.97,126.97,92.9,107.3,120.41,112.68,118.63,118.33,111.66,122.5,106.75,121.49,112.06,110.51,115.85
2021Oct,109.82,107.96,121.92,104.85,113.3,111.12,113.5,106.2,116.68,111.01,103.70,108.65,104.98,108.44,125.93,92.8,106.4,119.52,112.34,116.85,116.88,111.07,121.0,106.16,120.50,112.29,111.07,115.25
2021Sep,109.06,107.84,120.20,105.33,113.7,110.74,113.5,106.1,117.92,109.57,103.32,108.86,105.30,108.05,125.01,92.4,106.1,118.56,112.17,116.15,116.81,110.92,120.5,105.89,119.10,111.85,111.20,115.18
2021Aug,108.91,108.18,118.92,108.31,114.8,110.79,113.4,106.1,118.54,109.63,102.96,109.75,103.88,108.05,124.83,92.7,106.0,114.80,112.27,115.41,116.02,111.20,120.3,106.16,117.84,112.62,110.44,114.98
2021Jul,108.74,108.25,117.65,102.80,114.5,110.55,113.5,107.2,117.72,109.34,102.90,108.98,102.91,106.99,124.69,93.0,105.6,114.57,111.81,115.76,115.10,110.56,120.8,106.57,118.07,112.44,110.51,115.11
2021Jun,108.61,108.11,117.90,101.85,114.1,110.60,113.1,105.5,116.44,109.56,102.75,108.87,104.03,105.99,124.78,92.5,106.2,114.80,111.80,115.93,114.84,110.05,121.4,106.42,118.62,111.25,110.99,114.63
2021May,109.10,107.88,118.84,101.91,114.4,110.81,113.4,105.4,116.27,109.57,103.20,109.70,101.95,105.88,125.04,92.4,106.6,115.70,111.93,116.36,114.42,109.84,121.5,106.08,118.42,111.73,110.71,113.92
2021Apr,108.59,108.07,118.31,100.80,115.1,110.45,113.8,105.3,115.95,109.10,103.52,109.04,101.35,105.79,124.11,92.6,106.3,115.08,111.50,114.91,114.16,109.10,120.8,105.74,116.96,111.77,110.61,112.13
2021Mar,109.05,107.79,117.09,101.75,114.1,109.72,112.4,104.2,114.27,108.78,103.37,108.38,101.44,105.11,122.69,92.2,105.6,112.86,111.72,113.54,112.80,109.23,119.6,105.03,116.46,111.35,109.85,111.55
2021Feb,108.96,106.77,117.05,101.31,114.2,109.58,112.4,105.0,114.20,108.74,103.22,108.31,101.65,104.91,122.25,91.4,105.5,112.20,110.91,113.57,112.28,110.10,118.8,104.90,116.00,110.81,109.89,111.78
2021Jan,105.54,107.00,115.97,100.30,114.2,109.28,111.6,104.4,113.22,108.68,102.90,108.57,101.35,104.98,120.90,91.3,105.8,112.03,110.80,112.78,112.96,109.07,118.0,105.06,115.47,111.26,109.38,111.53
2020Dec,109.09,107.45,115.65,101.47,110.8,108.25,108.8,103.8,112.30,107.75,102.31,108.20,101.21,103.33,119.59,92.0,105.1,110.22,110.36,112.23,113.18,109.78,115.5,104.54,114.69,110.69,108.49,110.33
2020Nov,108.44,107.65,115.81,104.45,112.2,108.67,109.2,104.9,113.30,108.14,102.72,108.65,102.21,104.11,120.45,92.0,105.8,111.02,111.04,112.32,113.76,110.35,115.5,105.32,114.35,110.83,109.22,110.85
2020Oct,108.71,108.38,115.60,103.12,112.2,108.59,108.8,104.8,113.88,109.16,102.68,107.92,101.99,104.60,120.40,92.0,105.2,111.69,110.90,111.84,113.45,110.78,115.6,105.65,114.52,110.83,110.54,110.88
2020Sep,108.40,108.64,115.53,103.89,111.6,108.24,108.3,104.5,114.72,107.68,102.74,107.69,101.78,104.88,120.50,92.0,104.9,112.78,111.14,111.96,112.81,110.96,115.6,105.20,114.41,110.77,111.24,110.49
2020Aug,108.39,109.02,115.08,101.77,113.0,108.57,108.6,105.5,116.45,107.59,102.47,108.24,100.57,105.45,121.27,92.6,105.1,111.36,110.84,113.01,112.63,111.09,116.1,105.52,115.36,112.14,111.80,111.02
2020Jul,108.69,109.47,115.60,99.61,113.6,108.88,108.8,106.6,116.65,107.49,102.92,107.99,100.81,105.09,121.88,93.0,105.4,111.93,110.83,114.29,111.88,111.52,117.5,105.94,116.07,112.60,111.66,112.17
2020Jun,108.65,109.41,116.93,101.78,115.3,110.17,111.8,105.8,116.27,108.39,103.12,109.18,103.01,105.94,121.91,92.8,106.8,113.61,111.60,113.68,112.50,111.75,119.5,106.59,116.86,111.49,111.52,113.05
2020May,107.28,109.57,117.81,104.64,115.9,110.58,111.9,105.4,115.62,108.73,102.72,110.24,102.42,106.29,122.93,93.4,107.5,114.47,111.53,115.30,112.70,111.46,119.7,105.50,117.59,112.69,113.05,114.82
2020Apr,108.56,109.46,117.55,101.75,115.2,110.31,111.8,105.1,115.56,108.74,102.64,109.63,102.41,106.01,122.06,93.3,106.9,115.12,111.78,114.32,113.22,111.43,119.4,106.58,117.25,112.18,111.00,113.37
2020Mar,107.85,108.55,116.88,103.24,114.4,109.02,110.7,105.3,113.75,107.23,102.91,107.34,101.63,105.62,120.15,93.0,105.6,113.06,110.25,114.13,111.95,110.70,118.9,104.25,115.48,111.33,110.53,112.61
2020Feb,107.43,106.90,116.58,104.72,113.5,108.65,110.9,104.9,115.02,107.08,103.37,107.39,102.24,105.22,118.91,93.2,105.3,113.12,109.75,114.03,112.33,109.77,118.0,104.01,113.50,110.55,110.44,112.41
2020Jan,106.76,106.25,116.06,104.64,113.4,108.10,109.5,104.1,113.08,106.82,102.53,107.47,101.99,105.58,116.97,93.3,105.2,112.49,109.31,112.86,112.82,108.48,117.0,104.03,112.68,109.08,109.62,112.07
2019Dec,106.04,105.75,113.35,101.12,110.8,107.26,108.4,103.6,112.36,106.54,102.12,107.01,100.45,103.91,114.54,93.4,104.2,110.39,108.36,111.01,111.79,109.13,114.9,102.99,111.42,109.61,107.78,109.67
2019Nov,105.60,105.26,112.71,101.34,110.0,106.88,107.9,104.4,112.39,106.71,101.19,106.34,100.32,102.89,113.69,93.3,104.3,110.59,108.17,110.43,110.87,109.51,113.7,103.22,110.34,109.58,107.69,109.83
2019Oct,105.90,105.02,111.56,100.20,108.7,106.51,107.4,104.2,111.81,106.75,100.95,106.22,99.99,103.22,113.20,93.4,103.7,110.59,107.93,110.56,110.59,109.59,113.4,103.15,109.86,109.26,107.42,109.80
2019Sep,105.43,104.98,111.09,101.90,107.8,106.42,107.8,104.4,113.16,105.18,100.72,106.75,99.09,103.50,112.34,93.3,103.6,110.68,108.21,109.52,110.96,109.65,113.0,103.17,108.94,109.79,107.61,110.32
2019Aug,105.94,105.66,110.43,100.99,108.3,106.72,107.9,104.8,114.12,105.28,101.57,107.35,98.43,103.74,112.36,94.2,104.1,109.90,108.50,110.81,110.12,110.06,113.3,103.21,109.23,109.93,108.45,109.89
2019Jul,105.98,105.93,109.95,100.36,108.6,106.61,107.8,105.9,114.17,105.17,99.98,106.81,98.78,103.80,113.01,94.2,104.0,110.90,108.43,111.24,109.09,109.45,113.7,103.24,109.75,110.91,108.63,109.82
2019Jun,105.68,106.25,109.72,100.80,109.2,106.51,107.4,105.0,113.46,105.45,100.70,106.19,99.17,103.55,112.93,94.2,104.2,110.17,108.26,112.42,108.91,108.83,113.3,103.32,110.91,108.62,108.71,110.17
2019May,105.85,105.81,111.17,101.03,108.8,106.50,107.3,104.2,113.14,105.04,100.33,106.07,100.38,103.54,113.15,94.6,104.7,111.04,107.82,112.29,110.02,108.05,112.9,103.23,111.90,108.56,108.17,109.53
2019Apr,105.68,105.96,110.81,102.36,106.7,105.89,106.9,103.5,112.44,104.58,101.59,105.29,101.29,102.35,112.13,94.5,103.8,110.94,107.55,110.61,109.71,107.73,111.4,102.68,110.83,108.45,106.10,108.65
2019Mar,105.85,106.02,109.65,102.42,107.5,105.84,106.9,104.1,111.48,104.61,101.11,105.23,101.49,102.93,111.64,94.5,104.2,108.82,107.19,110.18,109.46,107.33,110.4,103.01,109.94,108.65,106.21,108.59
2019Feb,105.43,105.08,109.48,103.25,107.5,105.98,107.4,104.5,110.94,104.98,102.02,105.52,102.09,102.79,111.18,94.1,104.8,108.20,107.78,109.10,109.77,107.70,110.0,103.15,109.27,107.88,106.32,107.48
2019Jan,105.46,105.32,107.96,103.61,106.7,105.46,106.8,104.1,110.19,104.70,100.72,105.44,101.81,102.71,109.47,94.3,104.4,107.29,107.70,109.07,110.07,106.57,108.9,103.23,107.46,106.37,106.09,107.36
2018Dec,105.05,105.01,106.41,99.01,105.7,104.73,106.3,102.7,109.33,104.79,100.34,104.85,99.90,102.02,108.36,94.2,103.3,106.26,106.92,108.34,109.42,105.24,107.7,102.83,105.66,106.75,104.45,104.24
2018Nov,105.08,104.87,106.51,102.25,104.5,104.43,106.2,103.2,109.37,104.96,100.05,104.20,100.55,102.54,108.07,94.4,103.5,105.67,107.53,107.68,109.47,105.02,106.7,102.91,104.73,106.02,105.26,104.31
2018Oct,105.11,105.17,106.60,102.76,105.7,104.52,106.3,102.9,109.42,105.52,100.58,104.46,101.46,103.04,107.79,94.6,102.9,106.45,107.06,107.69,109.05,104.55,106.7,102.61,105.15,106.25,105.77,104.82
2018Sep,104.53,104.91,106.49,103.62,105.4,104.38,106.4,103.1,109.79,104.25,100.45,104.65,101.25,103.05,107.25,94.2,103.0,106.82,107.01,106.87,107.75,104.63,106.1,103.26,104.24,106.80,105.56,105.12
2018Aug,104.20,104.65,105.09,103.72,104.4,103.99,105.6,102.5,109.12,104.25,99.86,104.01,100.55,103.48,106.79,94.5,103.1,103.68,106.65,106.09,106.25,105.01,105.5,103.23,103.10,106.31,105.26,104.47
2018Jul,104.68,105.22,105.04,101.60,104.5,104.06,105.8,103.6,109.39,104.21,99.26,103.72,100.43,103.51,106.84,94.7,103.1,105.00,106.74,106.79,105.72,104.40,106.4,103.28,103.35,106.73,105.33,104.86
2018Jun,104.68,105.34,105.04,101.57,106.4,104.40,106.2,102.9,109.97,104.95,99.62,103.61,100.21,103.82,106.99,94.3,103.9,106.22,106.48,107.97,105.07,104.19,107.3,102.90,104.51,105.35,106.29,106.00
2018May,104.73,105.18,105.54,101.63,106.0,104.60,106.5,102.9,109.29,104.47,99.84,103.81,100.03,104.15,107.69,94.8,104.3,107.42,106.26,107.75,105.47,104.41,107.6,103.04,104.88,106.21,107.14,105.45
2018Apr,104.35,105.44,105.31,99.73,104.9,104.19,106.3,102.9,108.35,103.75,99.58,102.81,100.23,103.98,106.88,94.5,103.6,107.81,106.07,107.23,105.73,104.01,107.9,102.83,104.09,105.55,105.14,105.61
2018Mar,104.23,104.99,104.43,99.22,105.6,104.02,106.3,102.4,109.00,103.63,100.21,102.76,100.37,103.22,106.15,95.1,103.2,106.24,105.92,107.69,105.76,103.63,107.5,101.81,103.88,105.14,105.75,105.30
2018Feb,104.25,104.33,104.74,98.32,106.2,103.86,106.1,103.4,109.02,103.54,99.98,102.36,100.31,103.42,105.95,94.8,103.0,106.72,105.42,108.03,105.71,104.64,107.7,101.84,103.27,104.89,105.44,104.87
2018Jan,104.20,104.24,104.51,97.42,107.1,103.99,106.2,103.0,108.28,103.71,98.68,102.51,100.17,103.31,105.49,95.8,103.9,107.42,105.11,107.55,106.52,103.46,108.1,102.97,102.54,104.69,105.12,105.65
2017Dec,104.22,103.62,103.87,97.27,106.6,103.39,105.3,102.9,107.44,103.40,99.23,102.18,99.74,101.62,103.79,95.6,102.8,106.69,104.65,107.66,105.66,104.18,106.7,102.51,101.77,104.73,103.68,103.35
2017Nov,104.09,103.02,104.20,99.25,106.0,103.09,104.5,104.0,107.60,103.46,98.95,102.14,99.78,102.20,103.76,96.3,102.7,105.66,104.76,107.22,105.72,104.09,106.0,102.61,101.26,103.76,103.08,103.30
2017Oct,103.96,102.56,103.75,99.45,105.8,102.82,104.3,103.7,106.51,103.72,98.01,102.08,99.61,102.59,103.20,96.6,102.3,105.92,104.65,106.60,104.83,104.09,105.1,102.29,100.77,103.74,103.01,102.43
2017Sep,103.26,102.28,103.77,99.76,104.0,102.13,103.6,103.9,106.03,102.48,97.71,101.61,99.87,102.82,102.62,96.3,101.4,105.32,104.68,105.59,104.32,104.09,104.0,102.41,99.19,103.50,103.05,101.34
2017Aug,102.94,102.82,102.83,99.91,104.0,101.88,103.1,104.0,107.02,102.21,98.11,101.68,99.58,102.26,102.84,97.0,101.0,103.77,104.63,106.12,103.81,104.59,103.7,102.31,98.56,103.86,102.70,100.87
2017Jul,102.66,102.57,102.79,98.99,104.8,101.98,103.2,104.6,107.28,102.35,97.29,101.62,99.00,101.97,103.49,96.7,100.8,103.75,104.68,107.72,103.44,104.29,104.6,102.07,99.79,103.95,103.17,101.25
2017Jun,102.59,102.52,102.91,97.91,103.8,102.04,103.0,102.9,106.58,102.39,97.33,101.57,99.02,101.81,103.83,96.4,101.6,103.85,104.05,107.80,103.16,104.27,105.2,101.64,100.37,102.80,102.75,101.18
2017May,102.83,102.54,103.78,100.23,103.6,102.30,103.1,102.2,106.08,102.43,97.52,101.90,99.77,102.94,103.83,97.0,102.4,104.35,104.47,107.27,103.84,103.80,105.0,102.32,100.76,102.94,103.40,100.88
2017Apr,102.23,103.52,104.25,98.95,103.2,101.97,103.1,101.5,104.79,102.13,97.93,101.09,101.22,102.97,102.69,96.5,102.1,104.83,103.62,106.73,104.49,103.03,104.3,101.90,100.08,102.85,101.00,99.82
2017Mar,102.43,103.25,103.54,101.27,103.7,102.08,103.5,101.4,104.87,102.22,97.72,101.17,101.13,102.30,102.03,96.9,102.6,104.03,103.69,106.21,104.77,102.94,104.4,101.50,99.93,102.92,102.30,99.65
2017Feb,103.10,102.92,104.03,101.62,103.8,102.63,105.1,102.5,103.86,102.57,98.74,101.51,101.21,103.16,102.10,96.5,103.9,105.05,103.83,106.58,104.98,102.86,104.9,101.39,99.65,102.88,103.39,100.25
2017Jan,102.19,102.19,103.68,101.94,102.5,101.71,103.3,101.4,102.49,102.41,97.20,101.23,101.21,102.45,100.99,97.4,102.6,103.96,103.15,105.42,106.11,101.20,103.8,101.49,98.82,102.22,102.04,98.96
2016Dec,101.00,101.84,100.72,100.64,100.9,100.81,102.5,100.9,101.04,101.68,99.30,100.74,99.29,99.59,100.42,97.1,101.0,102.74,102.17,103.67,104.62,101.65,101.8,100.21,97.67,101.72,100.56,97.10
2016Nov,100.91,101.92,99.97,99.26,100.1,100.30,101.6,100.6,99.91,101.22,99.22,100.57,99.13,99.34,100.43,97.5,100.7,100.60,101.63,102.38,103.42,100.93,100.6,100.17,97.34,101.15,100.22,96.96
2016Oct,100.78,101.89,100.01,99.25,98.2,99.89,100.5,99.8,98.85,101.34,98.38,100.40,99.67,99.28,100.04,97.8,100.0,100.13,101.32,101.18,102.52,100.66,100.2,100.95,97.07,101.17,101.09,96.47
2016Sep,100.23,101.54,100.32,102.25,98.4,99.85,100.5,100.2,100.37,101.25,98.15,100.47,99.74,99.26,99.63,98.3,99.9,100.58,101.99,100.04,102.46,100.41,99.7,101.27,96.39,100.74,101.08,96.26
2016Aug,100.45,101.94,100.35,102.78,98.4,100.19,100.3,100.6,100.76,102.16,98.20,101.04,100.82,99.09,99.71,98.7,100.2,99.79,101.97,99.34,102.11,101.02,100.0,101.93,97.20,101.27,101.15,96.61
2016Jul,100.45,102.20,100.50,104.28,99.0,100.25,100.8,100.5,102.10,102.20,98.76,100.87,100.60,99.35,100.02,98.7,99.8,100.89,101.82,101.06,101.19,101.05,100.7,101.74,97.36,101.73,101.43,97.19
2016Jun,100.42,102.60,99.12,98.15,98.5,100.33,100.5,100.5,100.18,101.55,98.32,100.74,99.92,99.76,100.52,99.1,100.6,101.63,101.67,101.22,101.07,101.54,102.1,101.41,97.45,100.44,101.55,97.78
2016May,100.80,102.83,99.75,99.10,99.1,100.55,100.9,100.4,100.08,101.29,98.52,101.48,100.03,100.53,101.15,99.2,100.4,103.16,101.65,102.08,101.95,101.33,101.8,100.23,98.42,101.37,101.05,97.45
2016Apr,101.29,103.53,99.53,96.80,99.6,100.40,101.5,99.5,100.27,101.00,99.68,100.32,99.52,99.48,101.01,99.2,100.0,103.75,101.23,101.37,101.50,101.22,101.9,99.92,97.71,101.33,99.96,98.01
2016Mar,100.88,102.49,99.75,96.62,99.3,100.21,101.3,99.0,100.77,100.83,99.40,100.35,99.67,99.01,100.07,99.5,99.7,101.41,100.54,100.74,101.01,101.08,101.5,98.84,98.15,101.24,100.05,97.81
2016Feb,100.84,100.89,100.44,99.30,99.3,100.09,100.8,99.9,99.63,100.87,99.29,99.82,100.00,99.95,100.34,99.2,100.0,100.68,100.67,100.46,100.57,100.76,101.0,99.03,98.15,100.77,99.72,97.93
2016Jan,100.39,100.62,100.08,101.31,99.1,99.98,100.1,99.4,98.71,101.42,99.62,99.86,100.36,100.06,99.80,99.9,100.2,100.33,100.82,99.26,100.91,99.71,100.6,100.16,97.75,100.48,99.47,97.59
2015Dec,100.07,100.21,99.46,99.96,97.6,99.76,99.9,99.8,98.60,100.87,99.85,100.00,100.17,98.67,99.35,99.9,100.1,99.16,100.50,99.00,101.04,100.34,99.5,99.60,97.11,100.05,99.29,98.29
2015Nov,99.82,100.25,99.88,101.89,98.6,100.01,100.3,99.6,98.63,100.84,100.00,100.34,100.99,99.16,100.02,99.8,100.5,100.09,100.48,99.77,100.88,100.14,99.6,99.69,96.80,100.46,99.28,99.33
2015Oct,99.70,100.53,99.91,100.84,99.3,100.09,100.2,100.4,99.23,101.03,99.64,100.60,101.03,99.48,100.03,100.0,100.3,100.23,100.20,99.10,100.35,100.25,100.0,100.50,96.68,100.87,99.48,99.64
2015Sep,99.81,99.80,100.33,99.28,99.5,99.75,99.7,100.4,99.22,100.45,98.73,100.06,101.09,99.59,99.17,99.4,99.8,99.49,100.35,98.23,100.05,100.34,99.6,100.27,96.05,100.61,100.33,99.59
2015Aug,99.65,99.67,98.91,97.92,98.6,99.40,99.2,100.2,99.93,100.38,98.69,99.48,101.12,99.80,99.40,99.7,99.3,98.00,100.18,98.85,99.52,100.81,99.0,100.11,94.88,100.85,100.15,99.61
2015Jul,99.92,100.21,98.33,95.34,99.6,99.41,99.5,100.7,100.80,99.67,98.76,99.61,98.33,99.10,100.29,99.7,99.1,99.40,100.05,100.14,99.13,100.38,99.7,100.09,95.93,100.72,100.54,100.33
2015Jun,100.15,100.77,99.20,98.08,101.7,100.15,100.1,100.8,101.17,100.07,99.94,100.21,99.27,99.87,101.50,100.2,100.3,100.43,100.13,100.99,99.07,99.98,100.7,100.39,97.56,99.86,100.78,101.70
2015May,100.52,100.62,101.27,100.08,101.6,100.63,100.7,100.0,101.17,99.56,100.14,100.48,99.11,100.65,101.63,100.3,100.2,101.79,99.94,102.26,99.72,100.06,100.6,100.34,106.47,100.40,101.42,101.62
2015Apr,100.39,101.02,102.05,100.50,101.2,100.46,100.8,99.8,101.61,99.05,100.56,99.98,100.43,100.95,100.54,100.2,100.1,101.62,99.49,101.28,100.17,99.98,100.7,99.83,105.36,99.69,100.31,100.49
2015Mar,100.23,99.15,100.69,102.45,100.8,100.20,100.0,99.7,100.24,99.13,100.92,99.97,100.01,101.07,99.84,100.0,100.1,99.60,99.55,100.58,100.06,99.58,100.2,99.57,104.90,99.17,99.60,99.92
2015Feb,99.90,99.14,100.53,101.93,100.8,100.23,100.1,99.2,99.92,99.61,100.89,99.73,99.60,101.22,99.43,100.1,100.3,100.03,99.47,100.22,100.03,99.66,100.3,99.65,104.50,99.07,99.35,99.60
2015Jan,99.85,98.62,99.42,101.74,100.8,99.89,99.3,99.5,99.48,99.34,101.89,99.54,98.85,100.43,98.78,100.8,99.8,100.16,99.66,99.57,99.96,98.46,100.3,99.95,103.75,98.24,99.46,99.88
2014Dec,99.59,98.14,98.66,98.14,100.1,99.53,98.9,98.7,99.10,99.07,101.70,99.48,97.56,98.44,97.41,100.9,99.0,99.66,98.69,99.73,98.52,99.36,99.6,99.60,102.96,98.26,97.89,98.63
2014Nov,99.39,97.86,99.27,100.92,99.8,99.47,98.6,98.8,98.59,99.13,101.40,99.55,98.06,98.74,98.23,101.1,99.0,100.03,99.11,99.85,98.84,99.02,99.6,99.33,102.58,98.04,98.69,98.80
2014Oct,99.19,97.51,99.46,101.10,100.0,99.47,98.9,99.2,99.25,99.17,100.97,99.58,98.28,98.77,98.60,101.4,98.4,100.02,98.95,99.34,97.41,98.97,99.7,99.24,102.92,97.94,98.73,98.92
2014Sep,98.94,97.70,99.13,100.60,99.8,99.34,98.9,99.0,99.47,98.65,101.68,99.19,97.85,99.61,98.79,101.6,98.4,100.63,99.09,99.69,97.14,98.89,99.9,98.33,102.13,97.56,99.61,99.35
2014Aug,98.87,98.16,98.38,99.87,99.7,99.21,98.7,99.4,99.26,98.55,101.12,98.69,97.28,99.06,98.93,102.0,98.3,99.71,99.06,100.06,97.15,99.23,99.8,98.43,102.01,98.17,98.65,99.62
2014Jul,99.03,99.41,98.86,100.46,100.3,99.69,99.3,99.7,100.36,98.30,101.46,99.30,97.63,98.74,99.80,102.1,98.4,101.05,99.51,102.07,96.82,99.70,101.3,98.59,103.29,98.71,99.36,100.52
2014Jun,99.13,99.31,98.41,100.81,100.7,100.03,99.3,99.3,100.66,98.28,101.60,99.90,98.64,99.19,100.53,102.5,99.2,101.41,99.66,102.64,96.86,99.37,102.4,98.48,103.69,97.90,100.23,101.39
2014May,99.44,99.29,99.48,100.09,101.6,100.15,99.3,98.9,100.90,98.32,101.46,100.13,98.73,100.20,100.77,102.8,99.1,101.60,99.55,102.04,98.09,99.48,102.8,98.30,104.70,97.64,100.95,101.47
2014Apr,99.08,100.46,100.48,99.53,101.8,100.36,99.6,98.4,101.49,98.65,102.20,99.76,99.60,100.45,100.48,102.7,98.9,101.65,99.87,102.80,97.77,99.88,103.2,98.67,104.84,97.12,99.82,100.37
2014Mar,98.92,99.16,100.19,100.11,102.7,100.53,99.9,98.4,101.66,98.76,102.52,99.92,99.41,100.70,100.19,102.8,99.0,101.27,99.45,101.84,97.66,99.79,103.7,99.29,104.96,97.26,99.45,101.21
2014Feb,99.30,99.23,100.56,99.76,102.3,100.78,100.3,98.8,101.40,99.42,103.33,99.74,98.76,101.02,100.16,103.1,99.4,101.10,99.89,102.60,97.69,99.66,104.0,99.64,105.09,97.47,100.08,101.54
2014Jan,99.30,99.49,100.40,98.98,102.3,100.86,100.4,99.2,101.11,99.77,103.34,99.91,99.35,101.27,99.91,103.3,99.8,100.75,100.11,102.27,97.81,99.04,104.2,100.08,104.63,96.82,101.04,101.87
2013Dec,98.71,99.13,99.51,100.27,100.5,100.37,99.7,99.3,99.38,99.40,102.68,100.09,98.69,100.31,98.44,103.6,99.4,99.60,99.52,100.49,98.66,99.33,102.7,99.98,103.47,96.72,99.27,99.10
2013Nov,97.95,98.74,99.47,98.64,97.9,99.76,98.3,99.3,99.17,98.95,101.78,99.96,98.45,100.10,98.87,103.8,98.6,99.35,99.31,99.70,97.50,98.19,102.1,99.85,102.55,96.78,99.02,99.97
2013Oct,97.75,98.53,99.91,102.35,97.1,99.68,98.1,99.3,99.46,98.82,101.18,99.88,99.37,100.95,99.00,104.1,98.4,99.40,98.93,100.49,97.32,98.55,101.9,99.86,102.67,96.71,99.22,100.45
2013Sep,97.01,98.42,99.31,100.90,97.3,99.77,98.0,100.1,99.64,99.41,100.83,99.99,99.17,102.35,98.96,104.0,98.6,99.74,99.33,99.68,97.50,98.76,102.0,100.51,101.88,97.55,100.00,100.86
2013Aug,97.03,98.79,98.46,100.60,98.1,100.17,98.2,99.8,101.10,100.76,101.03,100.50,99.51,102.55,99.53,104.7,98.8,99.02,99.31,100.05,97.41,99.50,101.9,101.63,103.57,97.55,100.15,101.27
2013Jul,97.31,99.36,99.17,100.78,99.4,100.63,99.1,99.8,102.59,100.31,102.32,101.03,100.20,101.96,100.71,105.4,99.2,100.07,99.09,102.86,97.01,100.16,103.1,101.67,104.64,98.30,100.27,102.43
2013Jun,97.63,100.57,100.62,101.40,101.5,101.08,99.3,100.2,101.13,99.75,102.14,101.79,101.61,103.78,102.40,104.9,100.1,100.92,99.33,103.98,97.16,100.21,103.3,101.03,106.99,98.11,101.13,103.05
2013May,97.64,99.98,101.59,100.99,99.2,100.87,99.1,99.9,101.86,99.13,102.98,101.32,101.85,104.46,102.09,104.8,99.5,101.21,98.46,102.57,97.38,100.17,103.5,100.63,108.16,97.95,101.61,101.90
2013Apr,97.20,99.68,101.59,100.84,98.5,100.28,98.3,99.8,100.33,98.53,102.75,100.65,101.38,103.00,101.49,104.8,98.9,100.45,98.32,102.25,97.37,99.67,102.9,99.59,107.04,97.37,99.82,101.17
2013Mar,96.67,99.18,102.26,102.19,99.1,100.02,98.2,100.5,100.06,98.23,102.15,100.33,100.76,102.04,100.66,104.4,98.6,100.33,97.80,102.16,97.12,100.12,102.5,99.70,107.04,96.96,98.86,100.68
2013Feb,96.81,98.80,101.91,101.55,98.4,99.82,97.4,100.0,99.82,98.35,101.66,99.84,99.97,102.45,100.55,104.8,98.7,99.94,97.38,101.79,97.53,99.77,102.4,99.69,107.13,96.81,98.92,100.93
